Date,Time,Open,High,Low,Close,Volume
2011.02.08,20:00,1.6074,1.6081,1.6055,1.6068,10200
2011.02.09,0:00,1.6068,1.6072,1.6048,1.6053,10674
2011.02.09,4:00,1.6053,1.6082,1.6053,1.6065,11625
2011.02.09,8:00,1.6065,1.6099,1.6056,1.6057,21301
2011.02.09,12:00,1.6057,1.6078,1.6033,1.6072,20298
2011.02.09,16:00,1.6073,1.6123,1.6073,1.611,20577
2011.02.09,20:00,1.6111,1.6113,1.6092,1.61,9792
2011.02.10,0:00,1.6099,1.6109,1.6084,1.6091,10805
2011.02.10,4:00,1.609,1.6101,1.6077,1.6078,11418
2011.02.10,8:00,1.6077,1.609,1.6028,1.6062,20358
2011.02.10,12:00,1.6063,1.6073,1.6012,1.6043,22813
2011.02.10,16:00,1.6042,1.6136,1.6025,1.611,19261
2011.02.10,20:00,1.611,1.6112,1.6083,1.6085,10747
2011.02.11,0:00,1.6086,1.6111,1.6058,1.6069,12002
2011.02.11,4:00,1.6069,1.6069,1.6035,1.6053,11255
2011.02.11,8:00,1.6052,1.6068,1.5964,1.5965,20130
2011.02.11,12:00,1.5964,1.6011,1.5963,1.5994,19987
2011.02.11,16:00,1.5994,1.6016,1.597,1.6006,19175
2011.02.11,20:00,1.6007,1.6034,1.5996,1.6005,7069
2011.02.14,0:00,1.6004,1.6062,1.5993,1.6061,10073
2011.02.14,4:00,1.6061,1.6075,1.6052,1.6061,10098
2011.02.14,8:00,1.6061,1.6076,1.5984,1.6001,19958
2011.02.14,12:00,1.6,1.6035,1.5981,1.6025,19916
2011.02.14,16:00,1.6025,1.6039,1.5983,1.6033,18647
2011.02.14,20:00,1.6033,1.6039,1.6024,1.6034,8943
2011.02.15,0:00,1.6034,1.6059,1.6022,1.6052,10408
2011.02.15,4:00,1.6052,1.606,1.6012,1.6019,12024
2011.02.15,8:00,1.6019,1.6102,1.6007,1.6073,22632
2011.02.15,12:00,1.6073,1.6169,1.6061,1.6149,23132
2011.02.15,16:00,1.6149,1.6159,1.6119,1.6152,18514
2011.02.15,20:00,1.6152,1.6152,1.6118,1.6125,10206
2011.02.16,0:00,1.6126,1.6163,1.6123,1.6154,9939
2011.02.16,4:00,1.6154,1.6183,1.614,1.6178,11163
2011.02.16,8:00,1.6179,1.6182,1.6045,1.6049,20762
2011.02.16,12:00,1.6048,1.6075,1.5986,1.6017,21735
2011.02.16,16:00,1.6016,1.608,1.6013,1.6076,20529
2011.02.16,20:00,1.6077,1.6111,1.6058,1.6084,11664
2011.02.17,0:00,1.6084,1.6115,1.6084,1.6109,10450
2011.02.17,4:00,1.6109,1.611,1.609,1.6097,10396
2011.02.17,8:00,1.6097,1.6145,1.6075,1.613,20564
2011.02.17,12:00,1.613,1.6164,1.6113,1.6157,19478
2011.02.17,16:00,1.6157,1.6184,1.614,1.6159,19598
2011.02.17,20:00,1.6159,1.6175,1.6158,1.6169,9181
2011.02.18,0:00,1.617,1.6183,1.616,1.6168,10734
2011.02.18,4:00,1.6168,1.618,1.6161,1.6162,9545
2011.02.18,8:00,1.6161,1.6228,1.6148,1.6213,21055
2011.02.18,12:00,1.6214,1.6245,1.6193,1.6228,21259
2011.02.18,16:00,1.6229,1.6255,1.6205,1.6253,17692
2011.02.18,20:00,1.6253,1.6261,1.6227,1.6252,7138
2011.02.21,0:00,1.6243,1.6254,1.6229,1.624,7875
2011.02.21,4:00,1.624,1.6247,1.6226,1.6245,7636
2011.02.21,8:00,1.6245,1.6245,1.6208,1.6213,15476
2011.02.21,12:00,1.6212,1.6235,1.6203,1.6222,14338
2011.02.21,16:00,1.6223,1.624,1.621,1.622,14358
2011.02.21,20:00,1.6219,1.6225,1.621,1.6222,6999
2011.02.22,0:00,1.6223,1.6226,1.616,1.6162,11492
2011.02.22,4:00,1.6162,1.6177,1.6151,1.617,11834
2011.02.22,8:00,1.617,1.6179,1.6132,1.6168,20104
2011.02.22,12:00,1.6168,1.6176,1.614,1.6156,18345
2011.02.22,16:00,1.6156,1.6196,1.6101,1.6134,19533
2011.02.22,20:00,1.6133,1.6148,1.6121,1.614,9996
2011.02.23,0:00,1.6141,1.6187,1.6141,1.618,11134
2011.02.23,4:00,1.6181,1.6218,1.6165,1.621,10715
2011.02.23,8:00,1.6211,1.6271,1.6193,1.6211,19242
2011.02.23,12:00,1.6211,1.6261,1.621,1.6239,18343
2011.02.23,16:00,1.6239,1.6257,1.6179,1.6193,19967
2011.02.23,20:00,1.6193,1.6217,1.6192,1.6213,9564
2011.02.24,0:00,1.6213,1.6252,1.6209,1.625,9053
2011.02.24,4:00,1.6251,1.6252,1.6202,1.6206,11095
2011.02.24,8:00,1.6205,1.6213,1.6142,1.6169,20379
2011.02.24,12:00,1.6169,1.6212,1.6145,1.6169,19360
2011.02.24,16:00,1.6169,1.6176,1.6085,1.6128,19049
2011.02.24,20:00,1.6128,1.6141,1.6122,1.6136,9779
2011.02.25,0:00,1.6138,1.6145,1.6119,1.6144,9457
2011.02.25,4:00,1.6145,1.6159,1.6141,1.6143,10271
2011.02.25,8:00,1.6142,1.6155,1.6068,1.6073,18674
2011.02.25,12:00,1.6073,1.6107,1.6041,1.6042,19133
2011.02.25,16:00,1.6041,1.6099,1.6031,1.6082,15798
2011.02.25,20:00,1.6083,1.6117,1.6083,1.6116,6446
2011.02.28,0:00,1.6083,1.6097,1.6071,1.609,8482
2011.02.28,4:00,1.609,1.6144,1.6082,1.6141,9799
2011.02.28,8:00,1.6142,1.6241,1.6089,1.6222,18800
2011.02.28,12:00,1.6222,1.6249,1.6216,1.6237,19749
2011.02.28,16:00,1.6238,1.6274,1.6236,1.6246,18822
2011.02.28,20:00,1.6246,1.6267,1.6246,1.6264,10064
2011.03.01,0:00,1.6263,1.6296,1.6258,1.628,9880
2011.03.01,4:00,1.628,1.6286,1.6252,1.6279,10881
2011.03.01,8:00,1.6279,1.6326,1.6254,1.628,20554
2011.03.01,12:00,1.628,1.6298,1.6255,1.6291,19736
2011.03.01,16:00,1.6292,1.6328,1.6254,1.6271,20213
2011.03.01,20:00,1.627,1.6279,1.625,1.6263,11573
2011.03.02,0:00,1.6263,1.6274,1.6222,1.6232,11668
2011.03.02,4:00,1.6231,1.6244,1.6214,1.6242,10334
2011.03.02,8:00,1.6243,1.6315,1.6216,1.6309,20729
2011.03.02,12:00,1.631,1.6322,1.6271,1.6314,20173
2011.03.02,16:00,1.6314,1.6342,1.6304,1.6324,17916
2011.03.02,20:00,1.6323,1.6329,1.6307,1.6323,9639
2011.03.03,0:00,1.6323,1.6331,1.6311,1.6321,7986
2011.03.03,4:00,1.6321,1.633,1.631,1.6317,11034
2011.03.03,8:00,1.6316,1.6332,1.6261,1.6267,19224
2011.03.03,12:00,1.6267,1.6314,1.6258,1.6265,21873
2011.03.03,16:00,1.6264,1.6285,1.6252,1.6262,17894
2011.03.03,20:00,1.6262,1.6279,1.6258,1.6272,9983
2011.03.04,0:00,1.6272,1.6288,1.627,1.6276,9060
2011.03.04,4:00,1.6277,1.6289,1.6269,1.6283,8018
2011.03.04,8:00,1.6283,1.6287,1.6235,1.6274,16095
2011.03.04,12:00,1.6273,1.6303,1.6235,1.6295,21400
2011.03.04,16:00,1.6296,1.6296,1.6237,1.626,18540
2011.03.04,20:00,1.626,1.6277,1.6257,1.6266,7098
2011.03.07,0:00,1.6276,1.6281,1.6243,1.6246,7215
2011.03.07,4:00,1.6245,1.6256,1.6238,1.625,7869
2011.03.07,8:00,1.625,1.6334,1.6249,1.6326,17335
2011.03.07,12:00,1.6327,1.634,1.6237,1.6246,18014
2011.03.07,16:00,1.6245,1.6255,1.6181,1.6186,17216
2011.03.07,20:00,1.6185,1.6203,1.6185,1.6203,8024
2011.03.08,0:00,1.6204,1.6205,1.6184,1.6196,7694
2011.03.08,4:00,1.6196,1.6207,1.6188,1.6198,8950
2011.03.08,8:00,1.6198,1.6203,1.6165,1.6175,17607
2011.03.08,12:00,1.6175,1.6186,1.6125,1.6146,19525
2011.03.08,16:00,1.6145,1.617,1.6142,1.6156,16817
2011.03.08,20:00,1.6156,1.6162,1.6149,1.6159,8440
2011.03.09,0:00,1.616,1.6166,1.6145,1.6152,8057
2011.03.09,4:00,1.6152,1.6159,1.614,1.6148,9827
2011.03.09,8:00,1.6148,1.6204,1.6139,1.6194,17849
2011.03.09,12:00,1.6194,1.6241,1.6165,1.6174,18192
2011.03.09,16:00,1.6175,1.6222,1.6175,1.6202,14785
2011.03.09,20:00,1.6203,1.6207,1.619,1.6201,7533
2011.03.10,0:00,1.6199,1.6211,1.6197,1.6204,5929
2011.03.10,4:00,1.6204,1.6204,1.6157,1.6163,10315
2011.03.10,8:00,1.6163,1.6189,1.6122,1.618,19286
2011.03.10,12:00,1.618,1.6195,1.6064,1.6089,21465
2011.03.10,16:00,1.6088,1.6094,1.6038,1.6053,17852
2011.03.10,20:00,1.6053,1.6063,1.6042,1.606,9685
2011.03.11,0:00,1.6061,1.6076,1.6057,1.6065,8263
2011.03.11,4:00,1.6066,1.6076,1.6044,1.6044,10255
2011.03.11,8:00,1.6044,1.6059,1.598,1.5987,18627
2011.03.11,12:00,1.5987,1.6028,1.5977,1.6026,18716
2011.03.11,16:00,1.6026,1.6064,1.6011,1.6049,18202
2011.03.11,20:00,1.605,1.6086,1.6048,1.6078,7679
2011.03.14,0:00,1.6082,1.6089,1.6051,1.6067,12405
2011.03.14,4:00,1.6066,1.6077,1.6049,1.6055,9989
2011.03.14,8:00,1.6055,1.612,1.6027,1.6108,18803
2011.03.14,12:00,1.6109,1.6149,1.6092,1.6128,18852
2011.03.14,16:00,1.6129,1.6197,1.6121,1.6172,16683
2011.03.14,20:00,1.6172,1.6183,1.6164,1.6177,7476
2011.03.15,0:00,1.6178,1.6183,1.6136,1.6141,10338
2011.03.15,4:00,1.614,1.6155,1.6097,1.6135,14461
2011.03.15,8:00,1.6134,1.6135,1.5978,1.5997,22302
2011.03.15,12:00,1.5997,1.6062,1.5987,1.6057,23430
2011.03.15,16:00,1.6057,1.6101,1.6034,1.6089,19467
2011.03.15,20:00,1.609,1.6095,1.6068,1.607,10775
2011.03.16,0:00,1.607,1.608,1.6048,1.6048,11806
2011.03.16,4:00,1.6047,1.6076,1.6047,1.6071,10909
2011.03.16,8:00,1.6072,1.613,1.6056,1.6061,19896
2011.03.16,12:00,1.606,1.6115,1.6038,1.605,20635
2011.03.16,16:00,1.605,1.6054,1.5985,1.6026,22413
2011.03.16,20:00,1.6025,1.6048,1.5982,1.6006,15970
2011.03.17,0:00,1.6006,1.6021,1.5982,1.6003,17693
2011.03.17,4:00,1.6003,1.6043,1.5996,1.6028,14523
2011.03.17,8:00,1.6028,1.6167,1.6027,1.6141,22693
2011.03.17,12:00,1.6142,1.6151,1.6097,1.6128,21515
2011.03.17,16:00,1.6128,1.6158,1.6116,1.6132,17897
2011.03.17,20:00,1.6133,1.6143,1.6125,1.6131,10253
2011.03.18,0:00,1.6131,1.6154,1.6097,1.6151,15813
2011.03.18,4:00,1.6151,1.6188,1.6139,1.616,13367
2011.03.18,8:00,1.616,1.6183,1.6059,1.6112,20838
2011.03.18,12:00,1.6111,1.6186,1.6106,1.6168,20865
2011.03.18,16:00,1.6169,1.6251,1.6157,1.6212,16218
2011.03.18,20:00,1.6212,1.6237,1.621,1.6231,4513
2011.03.21,0:00,1.6226,1.6226,1.6203,1.6217,8642
2011.03.21,4:00,1.6217,1.6222,1.6203,1.6218,8969
2011.03.21,8:00,1.6219,1.6274,1.6215,1.625,17043
2011.03.21,12:00,1.625,1.6292,1.625,1.627,17995
2011.03.21,16:00,1.6271,1.6326,1.6268,1.6314,15523
2011.03.21,20:00,1.6314,1.6315,1.6298,1.6305,7230
2011.03.22,0:00,1.6304,1.6313,1.63,1.6307,8013
2011.03.22,4:00,1.6308,1.6314,1.6292,1.6303,9451
2011.03.22,8:00,1.6303,1.6399,1.6302,1.6377,18960
2011.03.22,12:00,1.6377,1.6399,1.6364,1.637,19151
2011.03.22,16:00,1.637,1.6393,1.6366,1.6381,15413
2011.03.22,20:00,1.638,1.6386,1.6358,1.6371,8101
2011.03.23,0:00,1.637,1.637,1.6342,1.6361,9931
2011.03.23,4:00,1.6361,1.6381,1.6356,1.6363,10518
2011.03.23,8:00,1.6364,1.6381,1.6283,1.629,19402
2011.03.23,12:00,1.629,1.6294,1.6218,1.6259,21070
2011.03.23,16:00,1.6258,1.6268,1.6232,1.6244,15286
2011.03.23,20:00,1.6244,1.6252,1.6227,1.6242,10217
2011.03.24,0:00,1.6241,1.6265,1.624,1.6244,9533
2011.03.24,4:00,1.6245,1.6245,1.6224,1.6227,9985
2011.03.24,8:00,1.6227,1.6231,1.6149,1.6193,20006
2011.03.24,12:00,1.6193,1.6211,1.6138,1.6211,18722
2011.03.24,16:00,1.621,1.6215,1.609,1.6106,17785
2011.03.24,20:00,1.6106,1.6125,1.61,1.6124,8696
2011.03.25,0:00,1.6124,1.6125,1.6097,1.6104,9820
2011.03.25,4:00,1.6103,1.6128,1.6101,1.612,9877
2011.03.25,8:00,1.6121,1.614,1.606,1.6102,18820
2011.03.25,12:00,1.6102,1.6106,1.6052,1.608,18503
2011.03.25,16:00,1.608,1.6087,1.6006,1.6014,16001
2011.03.25,20:00,1.6013,1.6045,1.6007,1.6039,5451
2011.03.28,0:00,1.6007,1.6016,1.5999,1.6013,8201
2011.03.28,4:00,1.6014,1.6019,1.6002,1.6018,8534
2011.03.28,8:00,1.6019,1.6019,1.5936,1.5953,18070
2011.03.28,12:00,1.5953,1.6027,1.5943,1.6022,17442
2011.03.28,16:00,1.6022,1.6036,1.5994,1.5996,15435
2011.03.28,20:00,1.5995,1.601,1.5986,1.599,7763
2011.03.29,0:00,1.5989,1.5997,1.5974,1.5989,7454
2011.03.29,4:00,1.5989,1.6031,1.5985,1.6017,8497
2011.03.29,8:00,1.6018,1.6041,1.6004,1.6018,17817
2011.03.29,12:00,1.6018,1.6021,1.5942,1.5974,19108
2011.03.29,16:00,1.5974,1.5994,1.5958,1.5983,16208
2011.03.29,20:00,1.5982,1.6018,1.5982,1.6005,8154
2011.03.30,0:00,1.6005,1.6023,1.5997,1.6004,8028
2011.03.30,4:00,1.6003,1.6005,1.5978,1.6003,11077
2011.03.30,8:00,1.6002,1.608,1.5998,1.606,18717
2011.03.30,12:00,1.6061,1.608,1.601,1.6036,17976
2011.03.30,16:00,1.6035,1.6065,1.6026,1.6061,16873
2011.03.30,20:00,1.6062,1.608,1.6058,1.6075,7740
2011.03.31,0:00,1.6076,1.6105,1.6066,1.6101,8564
2011.03.31,4:00,1.6101,1.6117,1.6083,1.6101,10105
2011.03.31,8:00,1.6101,1.6149,1.6096,1.6127,17513
2011.03.31,12:00,1.6127,1.6127,1.6016,1.6043,17956
2011.03.31,16:00,1.6044,1.6081,1.602,1.6081,16228
2011.03.31,20:00,1.608,1.6082,1.6024,1.6038,8659
2011.04.01,0:00,1.6038,1.6042,1.6018,1.6027,8607
2011.04.01,4:00,1.6027,1.6063,1.6021,1.6062,8938
2011.04.01,8:00,1.6063,1.6081,1.6009,1.6034,16278
2011.04.01,12:00,1.6033,1.6066,1.5971,1.5975,19438
2011.04.01,16:00,1.5975,1.6128,1.5974,1.6113,18464
2011.04.01,20:00,1.6113,1.613,1.6105,1.6108,7139
2011.04.04,0:00,1.6109,1.6138,1.6108,1.6121,7838
2011.04.04,4:00,1.6121,1.6165,1.6121,1.6156,7516
2011.04.04,8:00,1.6156,1.6175,1.612,1.6133,15807
2011.04.04,12:00,1.6133,1.6175,1.6131,1.6151,15725
2011.04.04,16:00,1.6151,1.6154,1.6106,1.6112,15495
2011.04.04,20:00,1.6111,1.6133,1.6111,1.6127,7056
2011.04.05,0:00,1.6127,1.614,1.6107,1.6119,6280
2011.04.05,4:00,1.6119,1.6127,1.6107,1.6116,8661
2011.04.05,8:00,1.6115,1.6248,1.6091,1.6231,16664
2011.04.05,12:00,1.6232,1.6263,1.6215,1.6231,16339
2011.04.05,16:00,1.623,1.6294,1.623,1.6288,15011
2011.04.05,20:00,1.6288,1.6297,1.6275,1.6292,7021
2011.04.06,0:00,1.6291,1.6335,1.6291,1.6334,7567
2011.04.06,4:00,1.6334,1.6336,1.6319,1.6333,7772
2011.04.06,8:00,1.6333,1.6362,1.6266,1.6305,19016
2011.04.06,12:00,1.6304,1.6315,1.6256,1.6283,16924
2011.04.06,16:00,1.6282,1.6339,1.6279,1.6326,15995
2011.04.06,20:00,1.6327,1.6335,1.6325,1.6327,7311
2011.04.07,0:00,1.6327,1.6327,1.6312,1.6318,6880
2011.04.07,4:00,1.6317,1.6317,1.628,1.6289,8421
2011.04.07,8:00,1.6288,1.6336,1.6262,1.6327,16615
2011.04.07,12:00,1.6328,1.634,1.6279,1.6332,19795
2011.04.07,16:00,1.6332,1.6334,1.6288,1.6304,15803
2011.04.07,20:00,1.6304,1.6323,1.6298,1.6316,8225
2011.04.08,0:00,1.6316,1.6355,1.6314,1.6349,7554
2011.04.08,4:00,1.6349,1.639,1.6343,1.6376,10130
2011.04.08,8:00,1.6376,1.6426,1.6366,1.6376,18024
2011.04.08,12:00,1.6377,1.6393,1.6346,1.6388,17080
2011.04.08,16:00,1.6389,1.6397,1.6323,1.6353,14212
2011.04.08,20:00,1.6352,1.6391,1.634,1.6379,7083
2011.04.11,0:00,1.6372,1.639,1.6346,1.6376,8018
2011.04.11,4:00,1.6376,1.638,1.6357,1.6357,7445
2011.04.11,8:00,1.6357,1.6365,1.6313,1.6354,16869
2011.04.11,12:00,1.6354,1.6402,1.633,1.6388,15589
2011.04.11,16:00,1.6389,1.6424,1.6354,1.6361,9926
2011.04.11,20:00,1.636,1.6362,1.6337,1.6344,1003
2011.04.12,0:00,1.6343,1.6348,1.6305,1.6312,1656
2011.04.12,4:00,1.6311,1.6314,1.6277,1.6307,3045
2011.04.12,8:00,1.6306,1.6318,1.6227,1.625,3291
2011.04.12,12:00,1.6251,1.6328,1.6249,1.63,2885
2011.04.12,16:00,1.6301,1.6306,1.6236,1.6262,2540
2011.04.12,20:00,1.6261,1.6267,1.6249,1.6256,1182
2011.04.13,0:00,1.6255,1.6277,1.625,1.6251,1356
2011.04.13,4:00,1.62511,1.62926,1.62453,1.62756,8530
2011.04.13,8:00,1.62754,1.6301,1.62367,1.62598,17321
2011.04.13,12:00,1.62597,1.62969,1.62569,1.62639,16328
2011.04.13,16:00,1.62639,1.63085,1.62427,1.62535,14898
2011.04.13,20:00,1.62536,1.62806,1.62427,1.62653,7107
2011.04.14,0:00,1.6265,1.62817,1.6253,1.62661,9214
2011.04.14,4:00,1.6266,1.6344,1.6264,1.63383,11179
2011.04.14,8:00,1.63385,1.63639,1.6308,1.63098,17584
2011.04.14,12:00,1.63099,1.63473,1.6287,1.63305,18373
2011.04.14,16:00,1.63305,1.63826,1.63252,1.63474,15560
2011.04.14,20:00,1.63479,1.63565,1.63399,1.63487,6091
2011.04.15,0:00,1.63448,1.63717,1.63418,1.63503,6658
2011.04.15,4:00,1.63496,1.63525,1.63161,1.63239,8390
2011.04.15,8:00,1.63245,1.63658,1.63178,1.63503,17051
2011.04.15,12:00,1.63503,1.6369,1.63222,1.63362,16974
2011.04.15,16:00,1.63359,1.63434,1.62929,1.63097,14671
2011.04.15,20:00,1.63102,1.63236,1.62908,1.63236,5380
2011.04.18,0:00,1.63188,1.63243,1.62796,1.6286,9464
2011.04.18,4:00,1.6286,1.63094,1.62731,1.62791,8613
2011.04.18,8:00,1.62791,1.62882,1.62442,1.62778,17640
2011.04.18,12:00,1.62786,1.63272,1.62313,1.62853,19329
2011.04.18,16:00,1.62852,1.62853,1.61661,1.62461,16993
2011.04.18,20:00,1.62462,1.62693,1.62387,1.62687,7072
2011.04.19,0:00,1.62689,1.6271,1.62451,1.62483,7042
2011.04.19,4:00,1.62482,1.62647,1.62359,1.62402,8510
2011.04.19,8:00,1.62405,1.63147,1.62291,1.63046,17843
2011.04.19,12:00,1.6305,1.63132,1.62575,1.62976,17831
2011.04.19,16:00,1.62977,1.63351,1.62926,1.6324,13850
2011.04.19,20:00,1.63242,1.63281,1.63093,1.63159,6017
2011.04.20,0:00,1.63158,1.63447,1.63141,1.63393,8585
2011.04.20,4:00,1.63392,1.63547,1.63282,1.63425,9137
2011.04.20,8:00,1.63426,1.63802,1.63084,1.63461,18728
2011.04.20,12:00,1.63459,1.64014,1.63407,1.63965,16733
2011.04.20,16:00,1.63945,1.64247,1.63844,1.63902,14037
2011.04.20,20:00,1.63903,1.64123,1.63877,1.63994,7142
2011.04.21,0:00,1.63994,1.64406,1.63849,1.64372,8928
2011.04.21,4:00,1.64376,1.64664,1.64262,1.64648,10387
2011.04.21,8:00,1.64649,1.65678,1.64446,1.6552,18341
2011.04.21,12:00,1.65521,1.65984,1.65251,1.65273,19357
2011.04.21,16:00,1.65276,1.65859,1.65246,1.65312,14555
2011.04.21,20:00,1.65311,1.65337,1.65072,1.65124,7110
2011.04.22,0:00,1.6512,1.65251,1.65031,1.65126,6189
2011.04.22,4:00,1.65127,1.65181,1.6507,1.65091,5549
2011.04.22,8:00,1.65089,1.65677,1.65037,1.6512,9020
2011.04.22,12:00,1.65113,1.65355,1.65047,1.65115,7453
2011.04.22,16:00,1.65118,1.65275,1.65021,1.652,5159
2011.04.22,20:00,1.65198,1.65217,1.65026,1.65061,2538
2011.04.25,0:00,1.65169,1.65512,1.6491,1.64924,8407
2011.04.25,4:00,1.64922,1.65176,1.64894,1.65014,10197
2011.04.25,8:00,1.65015,1.65352,1.64951,1.65313,10639
2011.04.25,12:00,1.65313,1.65472,1.6477,1.64863,12716
2011.04.25,16:00,1.64863,1.65012,1.64675,1.64976,13083
2011.04.25,20:00,1.64976,1.65082,1.64894,1.64911,6916
2011.04.26,0:00,1.64911,1.65082,1.64492,1.64776,8558
2011.04.26,4:00,1.64775,1.64842,1.645,1.6457,8616
2011.04.26,8:00,1.64571,1.65316,1.64381,1.64886,18770
2011.04.26,12:00,1.64887,1.64979,1.64393,1.64491,17032
2011.04.26,16:00,1.64492,1.64957,1.64311,1.64885,16271
2011.04.26,20:00,1.64889,1.64889,1.64702,1.64842,9197
2011.04.27,0:00,1.6484,1.65214,1.64762,1.64918,10869
2011.04.27,4:00,1.64917,1.65141,1.64746,1.64936,8946
2011.04.27,8:00,1.64935,1.65801,1.64341,1.65602,19506
2011.04.27,12:00,1.65603,1.65775,1.65334,1.65558,17340
2011.04.27,16:00,1.65557,1.65693,1.64983,1.65555,18857
2011.04.27,20:00,1.65553,1.66351,1.65415,1.66234,13150
2011.04.28,0:00,1.66229,1.67019,1.66211,1.66881,9187
2011.04.28,4:00,1.66881,1.67449,1.66845,1.67132,10208
2011.04.28,8:00,1.67132,1.67276,1.6652,1.66628,17215
2011.04.28,12:00,1.66626,1.6692,1.66334,1.66876,17071
2011.04.28,16:00,1.66873,1.66976,1.66248,1.66486,16955
2011.04.28,20:00,1.66485,1.66528,1.66242,1.6636,9335
2011.04.29,0:00,1.66367,1.66511,1.66239,1.66349,7241
2011.04.29,4:00,1.6635,1.66641,1.66336,1.66596,6977
2011.04.29,8:00,1.66597,1.66901,1.6639,1.6639,11194
2011.04.29,12:00,1.66391,1.66782,1.66274,1.66303,12517
2011.04.29,16:00,1.66302,1.67134,1.66226,1.67059,12998
2011.04.29,20:00,1.67058,1.67208,1.6692,1.6703,6971
2011.05.02,0:00,1.6707,1.67371,1.66692,1.66935,11457
2011.05.02,4:00,1.66935,1.67009,1.66423,1.66729,10196
2011.05.02,8:00,1.66726,1.66978,1.6662,1.66723,12467
2011.05.02,12:00,1.66723,1.67029,1.66604,1.66703,12518
2011.05.02,16:00,1.66702,1.67206,1.667,1.66859,13799
2011.05.02,20:00,1.66854,1.66872,1.66347,1.66463,8577
2011.05.03,0:00,1.6648,1.66599,1.65958,1.65963,8377
2011.05.03,4:00,1.65961,1.66456,1.65849,1.66366,9874
2011.05.03,8:00,1.66369,1.66371,1.64739,1.64918,18071
2011.05.03,12:00,1.64926,1.65026,1.64671,1.64809,17226
2011.05.03,16:00,1.6481,1.65496,1.64737,1.64948,15874
2011.05.03,20:00,1.6495,1.64991,1.64626,1.64809,10608
2011.05.04,0:00,1.64805,1.64926,1.6455,1.64569,8111
2011.05.04,4:00,1.6457,1.64823,1.64563,1.64754,9523
2011.05.04,8:00,1.64754,1.65325,1.64511,1.65304,19570
2011.05.04,12:00,1.65301,1.65732,1.6498,1.65674,18836
2011.05.04,16:00,1.65673,1.65728,1.64976,1.6526,17750
2011.05.04,20:00,1.65207,1.65284,1.64854,1.64905,11055
2011.05.05,0:00,1.64905,1.65084,1.64818,1.65083,8386
2011.05.05,4:00,1.65085,1.6528,1.64974,1.65229,9787
2011.05.05,8:00,1.6523,1.65429,1.64557,1.64792,16761
2011.05.05,12:00,1.64789,1.65185,1.6442,1.64701,20831
2011.05.05,16:00,1.64701,1.64739,1.64041,1.64191,18922
2011.05.05,20:00,1.64195,1.64206,1.63572,1.63901,13290
2011.05.06,0:00,1.63897,1.6432,1.63794,1.64105,10115
2011.05.06,4:00,1.64106,1.64208,1.6382,1.63934,10470
2011.05.06,8:00,1.63934,1.64092,1.63542,1.63833,20024
2011.05.06,12:00,1.6383,1.64619,1.63703,1.64304,19607
2011.05.06,16:00,1.64303,1.64514,1.63748,1.63937,20404
2011.05.06,20:00,1.63939,1.63997,1.63554,1.63618,10485
2011.05.09,0:00,1.63746,1.63892,1.63401,1.63776,11171
2011.05.09,4:00,1.63776,1.64008,1.63752,1.63967,11097
2011.05.09,8:00,1.63967,1.64061,1.63512,1.63767,19516
2011.05.09,12:00,1.63764,1.63867,1.63033,1.63068,19310
2011.05.09,16:00,1.63071,1.63677,1.62698,1.63673,18669
2011.05.09,20:00,1.63674,1.64023,1.63626,1.63924,10455
2011.05.10,0:00,1.63925,1.64188,1.6383,1.64088,11760
2011.05.10,4:00,1.64089,1.64143,1.63625,1.63685,12042
2011.05.10,8:00,1.63684,1.63882,1.63234,1.63523,18838
2011.05.10,12:00,1.63524,1.63833,1.63226,1.63492,17526
2011.05.10,16:00,1.63485,1.63697,1.63157,1.6334,16681
2011.05.10,20:00,1.6334,1.63687,1.63308,1.63687,10509
2011.05.11,0:00,1.63687,1.63814,1.63587,1.63771,9295
2011.05.11,4:00,1.63772,1.63786,1.63435,1.63573,11589
2011.05.11,8:00,1.63573,1.64859,1.63497,1.64658,18202
2011.05.11,12:00,1.64675,1.65154,1.64437,1.64489,15988
2011.05.11,16:00,1.64489,1.64611,1.63259,1.63323,12749
2011.05.11,20:00,1.63321,1.63651,1.6322,1.63563,10422
2011.05.12,0:00,1.63558,1.63763,1.6351,1.63683,10800
2011.05.12,4:00,1.63681,1.63789,1.63466,1.63477,11249
2011.05.12,8:00,1.63476,1.63555,1.62577,1.62848,16613
2011.05.12,12:00,1.62844,1.62879,1.62347,1.62609,11943
2011.05.12,16:00,1.62607,1.63208,1.62471,1.6301,11826
2011.05.12,20:00,1.63012,1.63034,1.62752,1.62855,8776
2011.05.13,0:00,1.62855,1.62924,1.62388,1.62533,9125
2011.05.13,4:00,1.62531,1.62697,1.62417,1.62639,10502
2011.05.13,8:00,1.62633,1.63075,1.62526,1.62574,9930
2011.05.13,12:00,1.62574,1.62857,1.62348,1.6238,7487
2011.05.13,16:00,1.62367,1.62502,1.61471,1.61836,10503
2011.05.13,20:00,1.61822,1.61973,1.61708,1.61927,7200
2011.05.16,0:00,1.61758,1.61885,1.61646,1.61779,10632
2011.05.16,4:00,1.61782,1.61898,1.61663,1.61813,10546
2011.05.16,8:00,1.61813,1.62217,1.61666,1.61801,13439
2011.05.16,12:00,1.61811,1.62236,1.61599,1.62149,11571
2011.05.16,16:00,1.62151,1.62525,1.62064,1.62278,11077
