Date,Time,Open,High,Low,Close,Volume
2016.08.24,0:00,132.261,132.486,132.166,132.312,10711
2016.08.24,4:00,132.312,132.356,132.083,132.235,16978
2016.08.24,8:00,132.234,132.553,131.959,132.416,29600
2016.08.24,12:00,132.412,132.883,132.357,132.842,28815
2016.08.24,16:00,132.843,133.294,132.754,132.955,37314
2016.08.24,20:00,132.96,132.996,132.791,132.896,12143
2016.08.25,0:00,132.896,133.273,132.848,133.121,10777
2016.08.25,4:00,133.125,133.153,132.75,132.896,12515
2016.08.25,8:00,132.891,132.949,132.526,132.596,22977
2016.08.25,12:00,132.595,132.89,132.366,132.615,26047
2016.08.25,16:00,132.615,132.767,132.442,132.564,27466
2016.08.25,20:00,132.562,132.686,132.4,132.525,12624
2016.08.26,0:00,132.545,132.752,132.524,132.637,9681
2016.08.26,4:00,132.636,132.752,132.542,132.716,11056
2016.08.26,8:00,132.718,133.014,132.629,132.697,22704
2016.08.26,12:00,132.694,132.76,132.363,132.445,23028
2016.08.26,16:00,132.446,133.452,132.363,133.205,63988
2016.08.26,20:00,133.201,133.866,133.186,133.751,26921
2016.08.29,0:00,133.824,133.948,133.593,133.688,16440
2016.08.29,4:00,133.688,134.212,133.65,134.158,16654
2016.08.29,8:00,134.161,134.385,133.781,133.902,22736
2016.08.29,12:00,133.902,134,133.527,133.625,21801
2016.08.29,16:00,133.635,133.874,133.417,133.608,32272
2016.08.29,20:00,133.616,133.732,133.463,133.544,13645
2016.08.30,0:00,133.538,133.698,133.321,133.585,12303
2016.08.30,4:00,133.587,133.744,133.471,133.628,16628
2016.08.30,8:00,133.636,134.026,133.513,133.664,24189
2016.08.30,12:00,133.664,134.419,133.629,134.333,30522
2016.08.30,16:00,134.336,134.867,134.24,134.798,39618
2016.08.30,20:00,134.798,134.864,134.617,134.617,14503
2016.08.31,0:00,134.618,134.878,134.55,134.74,11889
2016.08.31,4:00,134.738,135.111,134.653,134.974,17595
2016.08.31,8:00,134.968,135.742,134.892,135.604,29794
2016.08.31,12:00,135.6,135.756,135.357,135.548,28764
2016.08.31,16:00,135.543,135.804,135.215,135.705,45766
2016.08.31,20:00,135.715,135.885,135.653,135.841,17957
2016.09.01,0:00,135.839,135.908,135.444,135.489,12671
2016.09.01,4:00,135.49,135.846,135.387,135.747,15249
2016.09.01,8:00,135.751,137.326,135.665,137.149,32776
2016.09.01,12:00,137.154,137.773,136.979,137.652,34197
2016.09.01,16:00,137.66,138.024,136.92,137.099,48492
2016.09.01,20:00,137.102,137.203,136.862,136.921,15784
2016.09.02,0:00,136.95,137.112,136.87,137.03,12460
2016.09.02,4:00,137.032,137.401,136.997,137.209,16463
2016.09.02,8:00,137.207,137.76,137.197,137.446,27667
2016.09.02,12:00,137.447,137.944,137.002,137.89,40890
2016.09.02,16:00,137.89,138.824,137.887,138.307,57986
2016.09.02,20:00,138.303,138.431,138.116,138.256,18205
2016.09.05,0:00,138.353,138.485,137.863,138.152,13731
2016.09.05,4:00,138.153,138.351,137.814,138.007,21289
2016.09.05,8:00,138.008,138.312,137.315,138.161,33008
2016.09.05,12:00,138.159,138.165,137.382,137.705,27105
2016.09.05,16:00,137.715,137.873,137.385,137.532,19015
2016.09.05,20:00,137.532,137.633,137.424,137.507,10109
2016.09.06,0:00,137.508,137.924,137.508,137.876,11021
2016.09.06,4:00,137.875,138.168,137.632,138.109,19010
2016.09.06,8:00,138.1,138.162,137.682,137.892,28764
2016.09.06,12:00,137.896,138.134,137.587,137.916,27754
2016.09.06,16:00,137.918,138.313,136.979,137.096,50516
2016.09.06,20:00,137.102,137.199,136.854,137.043,20544
2016.09.07,0:00,137.024,137.116,135.842,136.027,21911
2016.09.07,4:00,136.029,136.263,135.806,136.01,24549
2016.09.07,8:00,136.009,136.396,135.908,136.034,32008
2016.09.07,12:00,136.035,136.087,135.566,135.568,28956
2016.09.07,16:00,135.574,136.102,135.385,135.628,44994
2016.09.07,20:00,135.626,135.759,135.603,135.698,15583
2016.09.08,0:00,135.694,135.945,135.563,135.679,12533
2016.09.08,4:00,135.68,135.835,135.376,135.586,17741
2016.09.08,8:00,135.594,135.823,135.483,135.679,27349
2016.09.08,12:00,135.68,135.928,135.448,135.585,36019
2016.09.08,16:00,135.577,136.234,134.998,136.196,52307
2016.09.08,20:00,136.198,136.417,136.131,136.19,19241
2016.09.09,0:00,136.204,136.26,136.013,136.086,16778
2016.09.09,4:00,136.086,136.178,135.867,136.033,22381
2016.09.09,8:00,136.034,136.21,135.719,135.844,25515
2016.09.09,12:00,135.847,137.127,135.75,136.948,39120
2016.09.09,16:00,136.943,137.002,136.102,136.269,43920
2016.09.09,20:00,136.265,136.355,136.003,136.26,18375
2016.09.12,0:00,136.015,136.184,135.628,136.136,13814
2016.09.12,4:00,136.135,136.216,135.831,136.038,17000
2016.09.12,8:00,136.038,136.181,135.458,135.508,32238
2016.09.12,12:00,135.51,135.588,135.067,135.272,38089
2016.09.12,16:00,135.268,135.957,135.161,135.73,37724
2016.09.12,20:00,135.731,135.867,135.382,135.793,34463
2016.09.13,0:00,135.763,136.007,135.151,135.269,14450
2016.09.13,4:00,135.274,136.07,135.172,135.966,18518
2016.09.13,8:00,135.967,136.004,135.321,135.352,33297
2016.09.13,12:00,135.355,135.695,135.047,135.278,38567
2016.09.13,16:00,135.281,135.283,134.457,134.885,49000
2016.09.13,20:00,134.885,135.625,134.83,135.205,33460
2016.09.14,0:00,135.186,135.542,135.008,135.324,12650
2016.09.14,4:00,135.324,136.03,135.27,135.853,19199
2016.09.14,8:00,135.858,136.617,135.765,135.969,36390
2016.09.14,12:00,135.967,135.996,135.334,135.545,35613
2016.09.14,16:00,135.54,135.679,134.897,135.183,47343
2016.09.14,20:00,135.183,135.62,135.177,135.506,22698
2016.09.15,0:00,135.504,136.125,135.414,135.776,13902
2016.09.15,4:00,135.776,135.803,135.13,135.645,22311
2016.09.15,8:00,135.645,135.687,135.115,135.255,34113
2016.09.15,12:00,135.258,135.658,134.579,135.255,40583
2016.09.15,16:00,135.263,135.565,134.976,135.128,49544
2016.09.15,20:00,135.132,135.325,134.839,135.07,22213
2016.09.16,0:00,135.07,135.232,134.66,134.873,15338
2016.09.16,4:00,134.871,135.151,134.805,135.039,14716
2016.09.16,8:00,135.04,135.138,134.423,134.708,23340
2016.09.16,12:00,134.705,134.727,134.007,134.143,31794
2016.09.16,16:00,134.141,134.181,133.628,133.755,45418
2016.09.16,20:00,133.763,133.763,132.914,132.976,23623
2016.09.19,0:00,132.791,133.271,132.752,133.155,13386
2016.09.19,4:00,133.156,133.264,132.966,133.028,14638
2016.09.19,8:00,133.024,133.472,132.831,132.877,26610
2016.09.19,12:00,132.875,133.055,132.772,133.055,24310
2016.09.19,16:00,133.048,133.167,132.64,132.73,36095
2016.09.19,20:00,132.73,132.792,132.422,132.766,15746
2016.09.20,0:00,132.767,132.925,132.641,132.776,14214
2016.09.20,4:00,132.775,133.09,132.655,132.697,16939
2016.09.20,8:00,132.695,132.817,132.201,132.375,29028
2016.09.20,12:00,132.366,132.473,131.95,131.981,34041
2016.09.20,16:00,131.975,132.168,131.635,131.955,40737
2016.09.20,20:00,131.961,132.218,131.878,132.069,14907
2016.09.21,0:00,132.07,132.311,131.754,132.218,13695
2016.09.21,4:00,132.22,133.092,130.848,133.01,38117
2016.09.21,8:00,133.012,133.254,131.934,132.081,42958
2016.09.21,12:00,132.08,132.157,130.625,130.784,39015
2016.09.21,16:00,130.783,131.027,130.394,130.697,38944
2016.09.21,20:00,130.698,131.178,130.467,130.649,49900
2016.09.22,0:00,130.662,130.949,130.527,130.565,15096
2016.09.22,4:00,130.565,130.999,130.536,130.868,15003
2016.09.22,8:00,130.872,131.931,130.772,131.84,31968
2016.09.22,12:00,131.844,131.912,131.429,131.473,32567
2016.09.22,16:00,131.468,132.256,131.403,131.876,40439
2016.09.22,20:00,131.876,132.005,131.709,131.714,17904
2016.09.23,0:00,131.597,132.276,131.579,131.97,16270
2016.09.23,4:00,131.973,132.219,131.783,131.843,21422
2016.09.23,8:00,131.842,131.862,131.04,131.275,33287
2016.09.23,12:00,131.282,131.387,130.503,130.578,34877
2016.09.23,16:00,130.578,131.034,130.442,130.944,42751
2016.09.23,20:00,130.945,131.129,130.684,130.684,15290
2016.09.26,0:00,130.865,131.098,130.694,130.822,10052
2016.09.26,4:00,130.822,131.214,130.767,131.193,17049
2016.09.26,8:00,131.195,131.224,129.867,130.099,31360
2016.09.26,12:00,130.103,130.127,129.676,130.087,29168
2016.09.26,16:00,130.092,130.328,129.87,130.198,32632
2016.09.26,20:00,130.201,130.201,129.978,130.097,12615
2016.09.27,0:00,130.145,130.182,129.616,129.941,14278
2016.09.27,4:00,129.942,131.009,129.782,130.645,29483
2016.09.27,8:00,130.642,131.21,130.29,130.361,32892
2016.09.27,12:00,130.36,130.368,129.884,130.078,34065
2016.09.27,16:00,130.078,130.718,129.769,130.664,41720
2016.09.27,20:00,130.669,130.784,130.473,130.727,15602
2016.09.28,0:00,130.73,130.816,130.457,130.755,15026
2016.09.28,4:00,130.756,130.946,130.58,130.867,18589
2016.09.28,8:00,130.865,131.165,130.756,130.912,29998
2016.09.28,12:00,130.916,131.158,130.693,131.008,27473
2016.09.28,16:00,131.012,131.165,130.552,130.831,41911
2016.09.28,20:00,130.834,131.272,130.756,131.023,23320
2016.09.29,0:00,131.013,131.997,130.986,131.96,17321
2016.09.29,4:00,131.96,132.227,131.883,132.017,23709
2016.09.29,8:00,132.018,132.428,131.795,131.826,30510
2016.09.29,12:00,131.826,132.342,131.618,132.285,30574
2016.09.29,16:00,132.294,132.424,131.122,131.236,43044
2016.09.29,20:00,131.244,131.245,130.664,130.943,33263
2016.09.30,0:00,130.939,131.291,130.753,130.932,15648
2016.09.30,4:00,130.932,131.94,130.776,131.212,26500
2016.09.30,8:00,131.206,131.335,130.412,130.936,39025
2016.09.30,12:00,130.94,131.397,130.765,131.258,33340
2016.09.30,16:00,131.262,131.936,131.096,131.535,54594
2016.09.30,20:00,131.539,131.625,131.335,131.581,18400
2016.10.03,0:00,130.692,131.383,130.624,130.95,14638
2016.10.03,4:00,130.951,131.492,130.81,131.135,16851
2016.10.03,8:00,131.131,131.316,130.111,130.559,31487
2016.10.03,12:00,130.559,130.736,130.257,130.343,26657
2016.10.03,16:00,130.337,130.505,130.059,130.489,37209
2016.10.03,20:00,130.488,130.734,130.427,130.469,15216
2016.10.04,0:00,130.477,131.156,130.33,131.015,16378
2016.10.04,4:00,131.015,131.293,130.904,131.231,26057
2016.10.04,8:00,131.233,131.344,130.546,130.68,37690
2016.10.04,12:00,130.68,130.838,130.286,130.787,34362
2016.10.04,16:00,130.787,131.207,130.597,131.093,60210
2016.10.04,20:00,131.093,131.154,130.785,130.889,24667
2016.10.05,0:00,130.874,130.999,130.66,130.8,16165
2016.10.05,4:00,130.799,131.126,130.748,130.965,22938
2016.10.05,8:00,130.974,131.181,130.484,130.964,41311
2016.10.05,12:00,130.962,131.336,130.893,131.242,37856
2016.10.05,16:00,131.251,132.106,131.153,132.005,43581
2016.10.05,20:00,132.005,132.221,131.889,131.889,17794
2016.10.06,0:00,131.881,132.055,131.811,131.869,15046
2016.10.06,4:00,131.868,131.943,131.475,131.638,19077
2016.10.06,8:00,131.638,131.96,131.515,131.861,34877
2016.10.06,12:00,131.863,131.969,131.109,131.27,41135
2016.10.06,16:00,131.27,131.766,131.192,131.44,50369
2016.10.06,20:00,131.435,131.53,131.068,131.085,19717
2016.10.07,0:00,131.087,131.234,124.014,128.547,40226
2016.10.07,4:00,128.545,129.147,128.042,129.071,43352
2016.10.07,8:00,129.068,129.612,128.936,129.067,48313
2016.10.07,12:00,129.067,129.094,126.797,127.976,68353
2016.10.07,16:00,127.974,128.657,127.366,128.386,72251
2016.10.07,20:00,128.376,128.535,127.819,127.841,24819
2016.10.10,0:00,127.953,128.277,127.918,128.074,15736
2016.10.10,4:00,128.074,128.181,127.465,127.64,18069
2016.10.10,8:00,127.648,128.262,127.516,128.029,30727
2016.10.10,12:00,128.025,128.531,127.947,128.107,32782
2016.10.10,16:00,128.113,128.603,127.972,128.423,36242
2016.10.10,20:00,128.423,128.432,127.984,128.012,16197
2016.10.11,0:00,128.019,128.356,127.868,128.206,16236
2016.10.11,4:00,128.206,128.232,127.844,128.06,30095
2016.10.11,8:00,128.052,128.153,127.373,127.622,42290
2016.10.11,12:00,127.622,127.914,127.112,127.658,41305
2016.10.11,16:00,127.649,127.844,125.691,125.777,56029
2016.10.11,20:00,125.768,125.822,124.811,125.436,37033
2016.10.12,0:00,125.43,127.131,125.277,127.006,32258
2016.10.12,4:00,127.006,127.549,126.898,127.298,25708
2016.10.12,8:00,127.292,127.534,126.512,126.964,47518
2016.10.12,12:00,126.966,127.326,126.696,126.718,40176
2016.10.12,16:00,126.717,127.697,126.455,127.543,52793
2016.10.12,20:00,127.543,127.654,127.062,127.154,34730
2016.10.13,0:00,126.937,127.459,126.925,127.215,17017
2016.10.13,4:00,127.214,127.272,126.214,126.491,32948
2016.10.13,8:00,126.492,126.772,125.905,126.6,47065
2016.10.13,12:00,126.604,126.911,126.238,126.362,47907
2016.10.13,16:00,126.355,127.006,125.965,126.926,55187
2016.10.13,20:00,126.924,127.079,126.7,126.997,25341
2016.10.14,0:00,127.017,127.051,126.683,126.948,15223
2016.10.14,4:00,126.951,127.373,126.829,126.959,26978
2016.10.14,8:00,126.96,127.305,126.663,127.239,38033
2016.10.14,12:00,127.245,127.925,127.091,127.216,45965
2016.10.14,16:00,127.213,127.534,126.69,126.943,50447
2016.10.14,20:00,126.939,127.073,126.709,127.001,28361
2016.10.17,0:00,126.827,127.075,126.58,126.76,19502
2016.10.17,4:00,126.761,126.974,126.324,126.701,23450
2016.10.17,8:00,126.7,126.952,126.51,126.716,35671
2016.10.17,12:00,126.712,126.819,126.31,126.486,36357
2016.10.17,16:00,126.477,126.758,126.244,126.749,38966
2016.10.17,20:00,126.748,126.772,126.486,126.514,18697
2016.10.18,0:00,126.496,127.058,126.445,127.039,15255
2016.10.18,4:00,127.038,127.386,126.833,127.067,20764
2016.10.18,8:00,127.068,127.665,127.008,127.361,33948
2016.10.18,12:00,127.355,127.839,127.208,127.673,43812
2016.10.18,16:00,127.677,128.157,127.55,127.63,42673
2016.10.18,20:00,127.636,127.851,127.589,127.663,15966
2016.10.19,0:00,127.66,127.882,127.447,127.504,15875
2016.10.19,4:00,127.505,127.717,127.384,127.458,17991
2016.10.19,8:00,127.456,127.556,126.95,127.423,35543
2016.10.19,12:00,127.422,127.535,126.876,127.223,36562
2016.10.19,16:00,127.223,127.303,126.588,126.756,45296
2016.10.19,20:00,126.752,127.109,126.686,127.053,18136
2016.10.20,0:00,127.053,127.397,126.951,127.328,13448
2016.10.20,4:00,127.331,127.409,127.191,127.193,17277
2016.10.20,8:00,127.194,127.478,127.109,127.189,29323
2016.10.20,12:00,127.193,127.451,126.578,126.93,38678
2016.10.20,16:00,126.933,127.576,126.614,127.571,49375
2016.10.20,20:00,127.568,127.577,127.256,127.35,18617
2016.10.21,0:00,127.347,127.667,127.281,127.482,10400
2016.10.21,4:00,127.484,127.612,127.324,127.401,16227
2016.10.21,8:00,127.397,127.42,126.847,126.89,32939
2016.10.21,12:00,126.888,127.048,126.25,126.308,32229
2016.10.21,16:00,126.308,127.207,126.108,127.157,41965
2016.10.21,20:00,127.156,127.19,126.769,127.129,17022
2016.10.24,0:00,126.883,127.113,126.782,126.842,12591
2016.10.24,4:00,126.84,126.881,126.604,126.763,18801
2016.10.24,8:00,126.764,127.27,126.688,127.141,28673
2016.10.24,12:00,127.14,127.331,127.074,127.082,26244
2016.10.24,16:00,127.083,127.425,127.008,127.256,35545
2016.10.24,20:00,127.257,127.559,127.175,127.482,14818
2016.10.25,0:00,127.444,127.672,127.315,127.623,14651
2016.10.25,4:00,127.623,127.764,127.441,127.513,21292
2016.10.25,8:00,127.517,127.803,127.444,127.786,29493
2016.10.25,12:00,127.788,127.935,127.552,127.588,32718
2016.10.25,16:00,127.595,127.604,126.59,127.138,60555
2016.10.25,20:00,127.133,127.151,126.803,127.015,21677
2016.10.26,0:00,127.013,127.055,126.614,126.694,14788
2016.10.26,4:00,126.694,126.988,126.694,126.897,15235
2016.10.26,8:00,126.905,127.347,126.697,127.214,37643
2016.10.26,12:00,127.213,127.487,126.944,127.305,38289
2016.10.26,16:00,127.305,127.942,127.256,127.847,50715
2016.10.26,20:00,127.848,127.981,127.71,127.908,21606
2016.10.27,0:00,127.888,128.132,127.704,127.779,14110
2016.10.27,4:00,127.778,127.818,127.408,127.589,22082
2016.10.27,8:00,127.589,128.406,127.536,127.983,42907
2016.10.27,12:00,127.982,128.412,127.856,127.982,42475
2016.10.27,16:00,127.979,128.188,127.661,128.094,55438
2016.10.27,20:00,128.098,128.263,127.954,128.026,24078
2016.10.28,0:00,128.025,128.155,127.891,128.117,14341
2016.10.28,4:00,128.12,128.219,127.957,128.026,18498
2016.10.28,8:00,128.026,128.273,127.945,127.978,39785
2016.10.28,12:00,127.979,128.163,127.581,127.948,44161
2016.10.28,16:00,127.943,128.197,127.804,128.101,50260
2016.10.28,20:00,128.1,128.141,127.424,127.668,54180
2016.10.31,0:00,127.418,127.918,127.417,127.753,25130
2016.10.31,4:00,127.751,127.81,127.637,127.685,19954
2016.10.31,8:00,127.685,127.972,127.615,127.77,30830
2016.10.31,12:00,127.769,127.925,127.559,127.575,36693
2016.10.31,16:00,127.576,128.412,127.516,128.36,39167
2016.10.31,20:00,128.359,128.485,128.173,128.208,18372
2016.11.01,0:00,128.211,128.351,127.938,128.218,18686
2016.11.01,4:00,128.218,128.377,128.067,128.208,19822
2016.11.01,8:00,128.209,129.028,128.059,128.457,34631
2016.11.01,12:00,128.459,128.678,127.992,128.196,38265
2016.11.01,16:00,128.194,128.261,127.42,127.499,50586
2016.11.01,20:00,127.508,127.509,127.117,127.398,28058
2016.11.02,0:00,127.397,127.488,126.951,126.991,20858
2016.11.02,4:00,126.994,127.299,126.805,127.199,25778
2016.11.02,8:00,127.198,127.339,126.886,126.983,47081
2016.11.02,12:00,126.982,127.431,126.825,127.208,56527
2016.11.02,16:00,127.21,127.342,126.798,127.004,54268
2016.11.02,20:00,127.004,127.231,126.711,127.109,35595
2016.11.03,0:00,127.105,127.361,126.986,127.17,16951
2016.11.03,4:00,127.168,127.169,126.475,126.766,28220
2016.11.03,8:00,126.766,127.213,126.545,127.169,44181
2016.11.03,12:00,127.168,128.902,127.072,128.532,72446
2016.11.03,16:00,128.528,128.563,127.986,128.203,54107
2016.11.03,20:00,128.203,128.355,128.16,128.323,24212
2016.11.04,0:00,128.325,128.731,128.245,128.474,20878
2016.11.04,4:00,128.473,128.632,128.439,128.594,19159
2016.11.04,8:00,128.598,128.83,128.385,128.463,40379
2016.11.04,12:00,128.463,128.823,128.363,128.615,56841
2016.11.04,16:00,128.616,129.44,128.562,128.969,48967
2016.11.04,20:00,128.966,129.094,128.815,129.029,19373
2016.11.07,0:00,129.543,130.234,129.203,129.897,32786
2016.11.07,4:00,129.897,130.092,129.687,129.813,23509
2016.11.07,8:00,129.813,129.919,129.374,129.556,40208
2016.11.07,12:00,129.555,129.769,129.315,129.713,36651
2016.11.07,16:00,129.711,129.804,129.358,129.503,41683
2016.11.07,20:00,129.503,129.686,129.419,129.462,20064
2016.11.08,0:00,129.462,129.657,129.318,129.409,20917
2016.11.08,4:00,129.41,129.461,129.255,129.368,17219
2016.11.08,8:00,129.366,129.961,129.359,129.837,28110
2016.11.08,12:00,129.838,130.009,129.66,129.662,30567
2016.11.08,16:00,129.661,130.216,129.403,130.194,44356
2016.11.08,20:00,130.19,130.342,129.919,130.147,29633
2016.11.09,0:00,130.146,130.407,129.414,129.45,58847
2016.11.09,4:00,129.453,129.478,126.7,127.293,106538
2016.11.09,8:00,127.289,128.686,127.075,128.238,93518
2016.11.09,12:00,128.237,129.117,127.894,128.478,67669
2016.11.09,16:00,128.479,131.056,128.396,130.81,87974
2016.11.09,20:00,130.807,131.707,130.739,131.038,49333
2016.11.10,0:00,131.033,131.627,130.511,130.536,31499
2016.11.10,4:00,130.536,131.152,130.275,130.809,36606
2016.11.10,8:00,130.808,131.832,130.624,131.547,53365
2016.11.10,12:00,131.545,132.933,131.502,132.696,64701
2016.11.10,16:00,132.695,133.891,132.492,133.747,85008
2016.11.10,20:00,133.752,134.319,133.604,134.009,44389
2016.11.11,0:00,134.047,134.214,133.431,133.763,27052
2016.11.11,4:00,133.763,133.995,133.418,133.851,35138
2016.11.11,8:00,133.852,134.703,133.74,134.7,55711
2016.11.11,12:00,134.703,134.904,133.983,134.368,59661
2016.11.11,16:00,134.366,134.749,133.86,134.23,65617
2016.11.11,20:00,134.23,134.601,134.22,134.37,34425
2016.11.14,0:00,134.234,134.746,134.113,134.646,33549
2016.11.14,4:00,134.648,135.187,134.594,135.106,30391
2016.11.14,8:00,135.102,135.18,134.408,134.577,49404
2016.11.14,12:00,134.576,135.409,134.526,134.795,59026
2016.11.14,16:00,134.8,135.292,134.729,135.06,68305
2016.11.14,20:00,135.063,135.611,134.983,135.355,36478
2016.11.15,0:00,135.349,135.517,134.775,134.851,24204
2016.11.15,4:00,134.85,135.26,134.76,134.986,24486
2016.11.15,8:00,134.984,135.156,134.166,134.412,51120
2016.11.15,12:00,134.412,135.069,134.173,135.044,50844
2016.11.15,16:00,135.043,135.438,134.755,135.389,57979
2016.11.15,20:00,135.391,136.557,135.353,135.963,34386
2016.11.16,0:00,135.963,136.037,135.621,135.822,22996
2016.11.16,4:00,135.821,136.187,135.818,136.123,23497
2016.11.16,8:00,136.122,136.756,136.006,136.409,46368
2016.11.16,12:00,136.411,136.532,135.915,136.07,51572
2016.11.16,16:00,136.071,136.408,135.747,135.899,57973
2016.11.16,20:00,135.898,136.032,135.618,135.662,23716
2016.11.17,0:00,135.662,135.778,134.983,135.394,29416
2016.11.17,4:00,135.393,135.633,135.036,135.605,24410
2016.11.17,8:00,135.611,136.452,135.516,136.03,45783
2016.11.17,12:00,136.029,136.344,135.782,136.267,49544
2016.11.17,16:00,136.274,136.623,135.957,136.588,54371
2016.11.17,20:00,136.585,136.89,136.361,136.723,26171
2016.11.18,0:00,136.722,137.027,136.529,136.97,28752
2016.11.18,4:00,136.97,137.295,136.817,137.1,30708
2016.11.18,8:00,137.1,137.574,136.964,137.228,48609
2016.11.18,12:00,137.228,137.424,135.392,136.102,56704
2016.11.18,16:00,136.103,136.687,135.9,136.667,60122
2016.11.18,20:00,136.666,137.04,136.509,136.984,24954
2016.11.21,0:00,136.893,137.185,136.548,136.787,37965
2016.11.21,4:00,136.785,137.13,136.729,137.082,31630
2016.11.21,8:00,137.087,137.22,136.267,136.65,42906
2016.11.21,12:00,136.648,138.627,136.528,138.148,50836
2016.11.21,16:00,138.148,138.715,138.093,138.611,55654
2016.11.21,20:00,138.609,138.851,138.039,138.35,36506
2016.11.22,0:00,138.355,138.452,137.869,138.242,36136
2016.11.22,4:00,138.242,138.529,138.164,138.485,28352
2016.11.22,8:00,138.483,138.83,138.056,138.184,45970
2016.11.22,12:00,138.184,138.211,137.616,137.719,43017
2016.11.22,16:00,137.719,138.368,137.673,137.876,50319
2016.11.22,20:00,137.876,138.07,137.684,138.043,26283
2016.11.23,0:00,138.026,138.071,137.808,137.978,14220
2016.11.23,4:00,137.979,138.008,137.668,137.736,14215
2016.11.23,8:00,137.734,137.815,137.267,137.35,28693
2016.11.23,12:00,137.348,138.901,137.259,138.842,49953
2016.11.23,16:00,138.842,140.336,138.756,140.25,65908
2016.11.23,20:00,140.249,140.293,139.769,139.838,32772
2016.11.24,0:00,139.844,140.118,139.606,140.037,27717
2016.11.24,4:00,140.039,140.303,139.961,140.039,27796
2016.11.24,8:00,140.037,141.004,140.028,140.56,46001
2016.11.24,12:00,140.563,141.116,140.555,141.002,40365
2016.11.24,16:00,141.002,141.279,140.911,141.265,27728
2016.11.24,20:00,141.266,141.287,140.99,140.99,6458
2016.11.25,0:00,140.99,141.729,140.924,141.453,27691
2016.11.25,4:00,141.452,141.604,141.009,141.094,30360
2016.11.25,8:00,141.094,141.412,139.951,140.993,51864
2016.11.25,12:00,140.993,140.994,140.232,140.406,44753
2016.11.25,16:00,140.416,141.132,140.092,140.963,45651
2016.11.25,20:00,140.965,141.389,140.576,141.221,15697
2016.11.28,0:00,140.484,140.911,139.489,139.503,34456
2016.11.28,4:00,139.501,140.196,139.312,140.148,51526
2016.11.28,8:00,140.148,140.166,139.47,139.56,54127
2016.11.28,12:00,139.559,140.061,139.019,139.82,56203
2016.11.28,16:00,139.818,139.923,139.079,139.44,52440
2016.11.28,20:00,139.442,139.453,138.845,138.956,17814
