Date,Time,Open,High,Low,Close,Volume
2017.08.09,0:00,143.277,143.359,143.269,143.301,3362
2017.08.09,1:00,143.304,143.306,143.008,143.056,4723
2017.08.09,2:00,143.057,143.128,142.959,142.974,3982
2017.08.09,3:00,142.977,143.026,142.51,142.696,11635
2017.08.09,4:00,142.696,142.736,142.477,142.545,11335
2017.08.09,5:00,142.544,142.783,142.457,142.703,9166
2017.08.09,6:00,142.702,142.722,142.548,142.595,6728
2017.08.09,7:00,142.597,142.776,142.596,142.766,5651
2017.08.09,8:00,142.766,142.94,142.693,142.861,5771
2017.08.09,9:00,142.86,143.336,142.803,143.115,11938
2017.08.09,10:00,143.117,143.257,142.896,142.907,13525
2017.08.09,11:00,142.905,142.953,142.572,142.651,13581
2017.08.09,12:00,142.655,143.025,142.529,142.838,10249
2017.08.09,13:00,142.84,142.927,142.757,142.807,8548
2017.08.09,14:00,142.806,142.88,142.487,142.561,11224
2017.08.09,15:00,142.56,142.644,142.263,142.545,16944
2017.08.09,16:00,142.543,142.89,142.482,142.8,18784
2017.08.09,17:00,142.808,143.013,142.678,142.865,19308
2017.08.09,18:00,142.866,143.073,142.79,143.021,12768
2017.08.09,19:00,143.022,143.039,142.828,142.841,6729
2017.08.09,20:00,142.841,142.987,142.826,142.975,8162
2017.08.09,21:00,142.976,142.989,142.783,142.818,8438
2017.08.09,22:00,142.818,143.035,142.798,143.016,7517
2017.08.09,23:00,143.019,143.152,142.982,143.094,6672
2017.08.10,0:00,143.094,143.102,142.894,142.961,4662
2017.08.10,1:00,142.956,143.095,142.913,143.043,2047
2017.08.10,2:00,143.043,143.217,143.011,143.169,3324
2017.08.10,3:00,143.169,143.319,143.128,143.234,9454
2017.08.10,4:00,143.234,143.322,143.089,143.165,13947
2017.08.10,5:00,143.164,143.182,142.946,143.067,11465
2017.08.10,6:00,143.068,143.091,142.885,142.934,8787
2017.08.10,7:00,142.933,142.962,142.833,142.899,7175
2017.08.10,8:00,142.903,142.938,142.645,142.719,8870
2017.08.10,9:00,142.72,142.789,142.641,142.645,7859
2017.08.10,10:00,142.643,142.769,142.491,142.597,11243
2017.08.10,11:00,142.597,142.798,142.523,142.791,11316
2017.08.10,12:00,142.791,142.809,142.543,142.739,11039
2017.08.10,13:00,142.741,142.796,142.646,142.785,9967
2017.08.10,14:00,142.786,142.807,142.664,142.736,9335
2017.08.10,15:00,142.736,142.75,142.46,142.594,13879
2017.08.10,16:00,142.593,142.656,142.472,142.555,16411
2017.08.10,17:00,142.555,142.567,141.985,142.006,21529
2017.08.10,18:00,142.007,142.108,141.858,141.92,14073
2017.08.10,19:00,141.924,141.951,141.717,141.832,11671
2017.08.10,20:00,141.836,141.861,141.702,141.772,8688
2017.08.10,21:00,141.772,141.905,141.683,141.836,8449
2017.08.10,22:00,141.835,141.866,141.632,141.691,13182
2017.08.10,23:00,141.691,141.807,141.656,141.661,5942
2017.08.11,0:00,141.663,141.708,141.558,141.602,3917
2017.08.11,1:00,141.602,141.638,141.552,141.619,6108
2017.08.11,2:00,141.619,141.698,141.528,141.559,4621
2017.08.11,3:00,141.559,141.642,141.486,141.58,6217
2017.08.11,4:00,141.58,141.625,141.48,141.558,14366
2017.08.11,5:00,141.557,141.563,141.422,141.455,15566
2017.08.11,6:00,141.453,141.602,141.371,141.59,12557
2017.08.11,7:00,141.588,141.668,141.498,141.529,10050
2017.08.11,8:00,141.53,141.766,141.457,141.753,14338
2017.08.11,9:00,141.753,141.854,141.698,141.76,16327
2017.08.11,10:00,141.758,141.77,141.583,141.603,20064
2017.08.11,11:00,141.6,141.616,141.238,141.356,18190
2017.08.11,12:00,141.352,141.41,141.255,141.347,15629
2017.08.11,13:00,141.347,141.453,141.262,141.377,15727
2017.08.11,14:00,141.378,141.788,141.351,141.598,16167
2017.08.11,15:00,141.597,141.766,141.305,141.369,30742
2017.08.11,16:00,141.367,141.801,141.306,141.503,32997
2017.08.11,17:00,141.503,141.77,141.436,141.628,28409
2017.08.11,18:00,141.629,141.681,141.377,141.633,23684
2017.08.11,19:00,141.634,141.943,141.581,141.872,21109
2017.08.11,20:00,141.872,142.007,141.699,141.829,18588
2017.08.11,21:00,141.831,141.934,141.807,141.838,19241
2017.08.11,22:00,141.837,142,141.827,141.96,15253
2017.08.11,23:00,141.961,142.16,141.817,141.817,14728
2017.08.14,0:00,141.882,141.974,141.739,141.874,1785
2017.08.14,1:00,141.876,142.091,141.876,141.962,4961
2017.08.14,2:00,141.962,142.077,141.87,142.077,6889
2017.08.14,3:00,142.077,142.225,142.014,142.194,14817
2017.08.14,4:00,142.193,142.39,142.189,142.309,13781
2017.08.14,5:00,142.308,142.407,142.275,142.342,14596
2017.08.14,6:00,142.342,142.549,142.329,142.529,17289
2017.08.14,7:00,142.529,142.668,142.44,142.452,14351
2017.08.14,8:00,142.45,142.536,142.399,142.529,14251
2017.08.14,9:00,142.53,142.593,142.439,142.497,15771
2017.08.14,10:00,142.499,142.728,142.408,142.63,19576
2017.08.14,11:00,142.63,142.637,142.37,142.386,18466
2017.08.14,12:00,142.385,142.432,142.203,142.356,15417
2017.08.14,13:00,142.351,142.403,142.235,142.309,13058
2017.08.14,14:00,142.309,142.386,142.173,142.174,15091
2017.08.14,15:00,142.177,142.3,142.096,142.282,20000
2017.08.14,16:00,142.282,142.333,142.104,142.134,22556
2017.08.14,17:00,142.137,142.188,141.914,142.159,23689
2017.08.14,18:00,142.162,142.207,142.031,142.034,19220
2017.08.14,19:00,142.038,142.162,142.028,142.065,14555
2017.08.14,20:00,142.066,142.249,142.032,142.242,15186
2017.08.14,21:00,142.244,142.274,142.123,142.15,18031
2017.08.14,22:00,142.148,142.275,142.093,142.171,14734
2017.08.14,23:00,142.172,142.257,142.061,142.064,8813
2017.08.15,0:00,142.066,142.133,142.046,142.056,5310
2017.08.15,1:00,142.055,142.251,142.04,142.227,5188
2017.08.15,2:00,142.221,142.537,142.152,142.521,5812
2017.08.15,3:00,142.521,142.856,142.515,142.816,13459
2017.08.15,4:00,142.816,142.916,142.757,142.821,20110
2017.08.15,5:00,142.82,142.874,142.758,142.839,12657
2017.08.15,6:00,142.839,142.892,142.792,142.853,17109
2017.08.15,7:00,142.856,142.949,142.848,142.923,17546
2017.08.15,8:00,142.925,143.181,142.916,143.112,20725
2017.08.15,9:00,143.113,143.13,142.878,142.954,20901
2017.08.15,10:00,142.953,143.076,142.667,142.679,20767
2017.08.15,11:00,142.676,143.044,142.45,142.599,20218
2017.08.15,12:00,142.602,142.691,142.363,142.373,18265
2017.08.15,13:00,142.373,142.394,142.054,142.137,17962
2017.08.15,14:00,142.135,142.182,142.057,142.095,18028
2017.08.15,15:00,142.095,142.454,142.057,142.408,28148
2017.08.15,16:00,142.409,142.494,142.342,142.441,25367
2017.08.15,17:00,142.439,142.455,142.06,142.078,26955
2017.08.15,18:00,142.082,142.115,141.96,141.997,20262
2017.08.15,19:00,142,142.179,141.963,142.112,14535
2017.08.15,20:00,142.109,142.216,142.018,142.177,12840
2017.08.15,21:00,142.177,142.236,142.11,142.223,12888
2017.08.15,22:00,142.22,142.28,142.146,142.194,13062
2017.08.15,23:00,142.191,142.463,142.167,142.38,12307
2017.08.16,0:00,142.379,142.415,142.287,142.297,8973
2017.08.16,1:00,142.293,142.369,142.284,142.33,4359
2017.08.16,2:00,142.331,142.332,142.218,142.289,4415
2017.08.16,3:00,142.288,142.428,142.253,142.406,8123
2017.08.16,4:00,142.406,142.475,142.309,142.433,9601
2017.08.16,5:00,142.433,142.446,142.311,142.314,8675
2017.08.16,6:00,142.315,142.414,142.3,142.394,4650
2017.08.16,7:00,142.394,142.467,142.373,142.437,3738
2017.08.16,8:00,142.438,142.507,142.325,142.357,6413
2017.08.16,9:00,142.362,142.465,142.234,142.399,8467
2017.08.16,10:00,142.403,142.793,142.365,142.412,13287
2017.08.16,11:00,142.414,143.077,142.364,142.949,16404
2017.08.16,12:00,142.945,143.086,142.776,142.805,9647
2017.08.16,13:00,142.802,142.82,142.585,142.623,10350
2017.08.16,14:00,142.623,142.678,142.488,142.568,9871
2017.08.16,15:00,142.569,142.647,142.448,142.519,11420
2017.08.16,16:00,142.52,142.619,142.394,142.423,13408
2017.08.16,17:00,142.422,142.6,142.285,142.569,12575
2017.08.16,18:00,142.561,142.629,142.359,142.454,11104
2017.08.16,19:00,142.452,142.489,142.241,142.262,8461
2017.08.16,20:00,142.262,142.288,142.076,142.116,14886
2017.08.16,21:00,142.116,142.165,141.709,141.902,21096
2017.08.16,22:00,141.902,142.043,141.896,141.985,8685
2017.08.16,23:00,141.984,142.049,141.904,142.02,4547
2017.08.17,0:00,142.022,142.053,141.848,141.917,15700
2017.08.17,1:00,141.913,142.006,141.881,141.918,4197
2017.08.17,2:00,141.919,141.961,141.755,141.772,6068
2017.08.17,3:00,141.772,141.854,141.565,141.573,10018
2017.08.17,4:00,141.576,141.646,141.494,141.584,16668
2017.08.17,5:00,141.584,141.77,141.555,141.695,7494
2017.08.17,6:00,141.697,141.852,141.683,141.797,5935
2017.08.17,7:00,141.797,141.829,141.755,141.791,4616
2017.08.17,8:00,141.791,141.833,141.592,141.641,7527
2017.08.17,9:00,141.642,141.751,141.545,141.708,9554
2017.08.17,10:00,141.71,141.816,141.627,141.674,12373
2017.08.17,11:00,141.671,141.991,141.629,141.798,13820
2017.08.17,12:00,141.8,141.839,141.667,141.806,12431
2017.08.17,13:00,141.803,141.806,141.62,141.689,11787
2017.08.17,14:00,141.689,142.024,141.532,141.724,16559
2017.08.17,15:00,141.727,142.016,141.669,141.973,16053
2017.08.17,16:00,141.973,141.995,141.658,141.727,14998
2017.08.17,17:00,141.726,141.745,141.33,141.637,24615
2017.08.17,18:00,141.634,141.749,141.476,141.601,13400
2017.08.17,19:00,141.602,141.644,141.335,141.346,11271
2017.08.17,20:00,141.346,141.397,141.243,141.307,11128
2017.08.17,21:00,141.306,141.329,141.184,141.19,9492
2017.08.17,22:00,141.189,141.205,140.877,140.908,12667
2017.08.17,23:00,140.907,141,140.84,140.923,7305
2017.08.18,0:00,140.91,141.004,140.792,140.804,8164
2017.08.18,1:00,140.804,140.906,140.704,140.905,6919
2017.08.18,2:00,140.906,140.992,140.609,140.637,6136
2017.08.18,3:00,140.638,140.86,140.599,140.831,13022
2017.08.18,4:00,140.831,140.986,140.811,140.92,9515
2017.08.18,5:00,140.92,141.012,140.86,140.945,4997
2017.08.18,6:00,140.944,141.06,140.875,140.941,4621
2017.08.18,7:00,140.942,140.967,140.826,140.894,4670
2017.08.18,8:00,140.895,141.084,140.878,140.968,5733
2017.08.18,9:00,140.968,140.994,140.627,140.677,8895
2017.08.18,10:00,140.676,140.7,140.474,140.615,15381
2017.08.18,11:00,140.614,140.849,140.388,140.66,12493
2017.08.18,12:00,140.656,140.802,140.508,140.609,12227
2017.08.18,13:00,140.609,140.672,140.532,140.558,8729
2017.08.18,14:00,140.555,140.576,140.301,140.447,8708
2017.08.18,15:00,140.447,140.475,140.269,140.29,12162
2017.08.18,16:00,140.289,140.296,139.975,140.003,19024
2017.08.18,17:00,139.995,140.066,139.776,139.859,19415
2017.08.18,18:00,139.856,140.536,139.778,140.4,22767
2017.08.18,19:00,140.401,140.927,140.368,140.775,18239
2017.08.18,20:00,140.775,140.862,140.629,140.661,14610
2017.08.18,21:00,140.664,140.766,140.617,140.638,9381
2017.08.18,22:00,140.64,140.674,140.51,140.529,8525
2017.08.18,23:00,140.527,140.713,140.502,140.557,5183
2017.08.21,0:00,140.64,140.654,140.492,140.583,1632
2017.08.21,1:00,140.585,140.832,140.58,140.805,5150
2017.08.21,2:00,140.806,140.814,140.664,140.717,5804
2017.08.21,3:00,140.715,140.796,140.541,140.681,8385
2017.08.21,4:00,140.683,140.72,140.571,140.612,12140
2017.08.21,5:00,140.613,140.656,140.556,140.631,8929
2017.08.21,6:00,140.631,140.696,140.596,140.686,6913
2017.08.21,7:00,140.685,140.689,140.617,140.617,5716
2017.08.21,8:00,140.62,140.696,140.604,140.63,4240
2017.08.21,9:00,140.632,140.636,140.229,140.248,12976
2017.08.21,10:00,140.249,140.278,140.093,140.193,16136
2017.08.21,11:00,140.189,140.421,140.105,140.401,13608
2017.08.21,12:00,140.404,140.479,140.314,140.345,10419
2017.08.21,13:00,140.343,140.698,140.322,140.694,12759
2017.08.21,14:00,140.693,140.704,140.382,140.417,10659
2017.08.21,15:00,140.416,140.506,140.313,140.437,14363
2017.08.21,16:00,140.437,140.495,140.21,140.226,18985
2017.08.21,17:00,140.222,140.491,140.187,140.351,23459
2017.08.21,18:00,140.354,140.503,140.223,140.475,18154
2017.08.21,19:00,140.473,140.625,140.452,140.453,13148
2017.08.21,20:00,140.452,140.518,140.226,140.268,13342
2017.08.21,21:00,140.271,140.412,140.212,140.386,11767
2017.08.21,22:00,140.387,140.483,140.328,140.419,11478
2017.08.21,23:00,140.422,140.592,140.367,140.532,7743
2017.08.22,0:00,140.538,140.557,140.409,140.492,3186
2017.08.22,1:00,140.493,140.654,140.485,140.589,3534
2017.08.22,2:00,140.587,140.602,140.419,140.563,3503
2017.08.22,3:00,140.563,140.862,140.563,140.778,7778
2017.08.22,4:00,140.778,141.024,140.777,140.892,9531
2017.08.22,5:00,140.89,140.898,140.737,140.821,6102
2017.08.22,6:00,140.82,140.867,140.732,140.777,8150
2017.08.22,7:00,140.776,140.799,140.714,140.753,6831
2017.08.22,8:00,140.753,140.799,140.68,140.796,7833
2017.08.22,9:00,140.796,140.853,140.668,140.82,12585
2017.08.22,10:00,140.816,140.889,140.392,140.59,14177
2017.08.22,11:00,140.588,140.618,140.399,140.493,11254
2017.08.22,12:00,140.492,140.492,140.168,140.291,12217
2017.08.22,13:00,140.29,140.303,140.068,140.167,11411
2017.08.22,14:00,140.164,140.404,140.056,140.279,15574
2017.08.22,15:00,140.279,140.364,140.117,140.165,15407
2017.08.22,16:00,140.164,140.352,140.077,140.315,18026
2017.08.22,17:00,140.312,140.468,140.047,140.451,17986
2017.08.22,18:00,140.456,140.462,140.313,140.38,14200
2017.08.22,19:00,140.38,140.549,140.295,140.541,10239
2017.08.22,20:00,140.541,140.542,140.308,140.323,8856
2017.08.22,21:00,140.323,140.466,140.31,140.434,8818
2017.08.22,22:00,140.435,140.512,140.361,140.466,7481
2017.08.22,23:00,140.472,140.508,140.428,140.466,5972
2017.08.23,0:00,140.465,140.509,140.463,140.5,3370
2017.08.23,1:00,140.499,140.714,140.499,140.622,3998
2017.08.23,2:00,140.624,140.735,140.594,140.685,3130
2017.08.23,3:00,140.684,140.782,140.454,140.524,8696
2017.08.23,4:00,140.526,140.628,140.468,140.534,8166
2017.08.23,5:00,140.535,140.6,140.351,140.352,6741
2017.08.23,6:00,140.354,140.425,140.227,140.301,12493
2017.08.23,7:00,140.302,140.356,140.195,140.264,7391
2017.08.23,8:00,140.264,140.41,140.262,140.372,6076
2017.08.23,9:00,140.373,140.392,140.15,140.322,11239
2017.08.23,10:00,140.319,140.522,140.095,140.181,22182
2017.08.23,11:00,140.182,140.267,139.914,140.06,15121
2017.08.23,12:00,140.06,140.103,139.903,139.917,12899
2017.08.23,13:00,139.918,140.109,139.86,140.098,10844
2017.08.23,14:00,140.098,140.192,139.769,139.805,16977
2017.08.23,15:00,139.807,139.819,139.6,139.647,18832
2017.08.23,16:00,139.648,139.751,139.546,139.663,21559
2017.08.23,17:00,139.666,139.675,139.469,139.474,27154
2017.08.23,18:00,139.48,139.691,139.464,139.53,19769
2017.08.23,19:00,139.531,139.637,139.424,139.609,11548
2017.08.23,20:00,139.61,139.771,139.525,139.621,14872
2017.08.23,21:00,139.622,139.65,139.489,139.576,9700
2017.08.23,22:00,139.575,139.606,139.461,139.492,13389
2017.08.23,23:00,139.49,139.561,139.445,139.557,11677
2017.08.24,0:00,139.556,139.556,139.412,139.434,7591
2017.08.24,1:00,139.434,139.483,139.293,139.439,7183
2017.08.24,2:00,139.44,139.483,139.351,139.41,5412
2017.08.24,3:00,139.411,139.659,139.405,139.641,8262
2017.08.24,4:00,139.641,139.671,139.565,139.601,9737
2017.08.24,5:00,139.599,139.636,139.526,139.573,6069
2017.08.24,6:00,139.572,139.624,139.541,139.617,4943
2017.08.24,7:00,139.617,139.636,139.528,139.56,4982
2017.08.24,8:00,139.562,139.587,139.469,139.477,5113
2017.08.24,9:00,139.477,139.861,139.393,139.831,10072
2017.08.24,10:00,139.834,140.006,139.785,139.822,9770
2017.08.24,11:00,139.821,140.15,139.773,140.099,10381
2017.08.24,12:00,140.103,140.24,140.049,140.234,9148
2017.08.24,13:00,140.236,140.249,140.092,140.12,8479
2017.08.24,14:00,140.118,140.285,140.085,140.225,7865
2017.08.24,15:00,140.22,140.429,140.213,140.324,10946
2017.08.24,16:00,140.325,140.34,139.91,139.926,12179
2017.08.24,17:00,139.928,140.041,139.805,139.91,15854
2017.08.24,18:00,139.909,140.015,139.821,139.94,13013
2017.08.24,19:00,139.945,139.959,139.823,139.846,8449
2017.08.24,20:00,139.846,140.067,139.807,140.008,6673
2017.08.24,21:00,140.008,140.203,139.93,140.164,6280
2017.08.24,22:00,140.167,140.268,140.107,140.26,6147
2017.08.24,23:00,140.262,140.269,140.165,140.192,6457
2017.08.25,0:00,140.191,140.247,140.116,140.219,11103
2017.08.25,1:00,140.218,140.275,140.157,140.267,11176
2017.08.25,2:00,140.269,140.312,140.143,140.158,7700
2017.08.25,3:00,140.159,140.576,140.131,140.484,9641
2017.08.25,4:00,140.486,140.502,140.289,140.421,7825
2017.08.25,5:00,140.421,140.459,140.352,140.407,3417
2017.08.25,6:00,140.408,140.449,140.314,140.319,4229
2017.08.25,7:00,140.32,140.407,140.32,140.344,4648
2017.08.25,8:00,140.346,140.441,140.344,140.399,3440
2017.08.25,9:00,140.398,140.416,140.311,140.409,4997
2017.08.25,10:00,140.411,140.482,140.203,140.427,10011
2017.08.25,11:00,140.425,140.553,140.406,140.461,8668
2017.08.25,12:00,140.462,140.573,140.455,140.561,7841
2017.08.25,13:00,140.562,140.762,140.55,140.742,8825
2017.08.25,14:00,140.745,140.817,140.657,140.691,6865
2017.08.25,15:00,140.689,140.773,140.599,140.752,10373
2017.08.25,16:00,140.755,140.793,140.609,140.723,13911
2017.08.25,17:00,140.727,140.835,140.395,140.695,25784
2017.08.25,18:00,140.693,140.732,140.571,140.622,15699
2017.08.25,19:00,140.624,140.745,140.586,140.666,8104
2017.08.25,20:00,140.67,140.766,140.586,140.609,6180
2017.08.25,21:00,140.607,140.708,140.586,140.685,5697
2017.08.25,22:00,140.684,140.799,140.588,140.689,16801
2017.08.25,23:00,140.69,140.864,140.606,140.864,5581
2017.08.28,0:00,141.089,141.106,140.959,141.014,1778
2017.08.28,1:00,141.011,141.111,140.943,140.993,7485
2017.08.28,2:00,140.993,141.128,140.96,141.069,7786
2017.08.28,3:00,141.07,141.18,140.6,140.715,10626
2017.08.28,4:00,140.715,140.735,140.618,140.634,10424
2017.08.28,5:00,140.634,140.688,140.576,140.686,10586
2017.08.28,6:00,140.685,140.689,140.595,140.612,3635
2017.08.28,7:00,140.611,140.619,140.427,140.53,6342
2017.08.28,8:00,140.531,140.732,140.467,140.711,9602
2017.08.28,9:00,140.708,140.718,140.552,140.676,9154
2017.08.28,10:00,140.678,140.789,140.501,140.73,10635
2017.08.28,11:00,140.729,140.907,140.727,140.889,11627
2017.08.28,12:00,140.892,140.994,140.855,140.87,8634
2017.08.28,13:00,140.87,140.893,140.77,140.817,9508
2017.08.28,14:00,140.819,141.167,140.811,141.086,12093
2017.08.28,15:00,141.086,141.285,141.052,141.159,12656
2017.08.28,16:00,141.157,141.296,141.125,141.209,14648
2017.08.28,17:00,141.211,141.284,141.112,141.19,15480
2017.08.28,18:00,141.19,141.196,141.011,141.17,16066
2017.08.28,19:00,141.17,141.295,141.142,141.209,10556
2017.08.28,20:00,141.209,141.234,141.063,141.121,12728
2017.08.28,21:00,141.12,141.204,141.095,141.139,8756
2017.08.28,22:00,141.142,141.256,141.063,141.247,8839
2017.08.28,23:00,141.246,141.4,141.226,141.237,5215
2017.08.29,0:00,141.226,141.28,140.568,140.645,11029
2017.08.29,1:00,140.647,140.689,139.992,140.448,16666
2017.08.29,2:00,140.445,140.803,140.341,140.531,10345
2017.08.29,3:00,140.531,140.829,140.424,140.762,15985
2017.08.29,4:00,140.761,140.835,140.536,140.643,10729
2017.08.29,5:00,140.642,140.784,140.623,140.712,7382
2017.08.29,6:00,140.711,140.822,140.703,140.809,9320
2017.08.29,7:00,140.807,140.858,140.745,140.834,5734
2017.08.29,8:00,140.835,140.972,140.804,140.837,8748
2017.08.29,9:00,140.837,141.079,140.829,140.946,16728
2017.08.29,10:00,140.945,140.952,140.599,140.672,24179
2017.08.29,11:00,140.675,140.828,140.526,140.565,22787
2017.08.29,12:00,140.565,140.89,140.401,140.796,19761
2017.08.29,13:00,140.795,140.832,140.444,140.546,14555
2017.08.29,14:00,140.548,140.676,140.499,140.629,16555
2017.08.29,15:00,140.631,140.82,140.542,140.601,15920
2017.08.29,16:00,140.598,140.695,140.397,140.637,20625
2017.08.29,17:00,140.637,140.841,140.544,140.829,25015
2017.08.29,18:00,140.828,141.125,140.766,141.032,21120
2017.08.29,19:00,141.028,141.191,140.988,141.094,11568
2017.08.29,20:00,141.097,141.204,141.057,141.171,13049
2017.08.29,21:00,141.171,141.79,141.157,141.754,14936
2017.08.29,22:00,141.756,141.99,141.74,141.808,13390
2017.08.29,23:00,141.808,141.839,141.609,141.609,7881
2017.08.30,0:00,141.609,141.713,141.543,141.633,5076
2017.08.30,1:00,141.642,141.702,141.563,141.639,5453
2017.08.30,2:00,141.64,141.9,141.638,141.835,6003
2017.08.30,3:00,141.834,142.027,141.809,141.943,9589
2017.08.30,4:00,141.945,141.965,141.801,141.965,8608
2017.08.30,5:00,141.962,141.975,141.817,141.864,4918
2017.08.30,6:00,141.863,141.947,141.846,141.926,7508
2017.08.30,7:00,141.925,141.945,141.834,141.903,8483
2017.08.30,8:00,141.904,141.954,141.873,141.908,12999
2017.08.30,9:00,141.91,142.21,141.877,142.092,19788
2017.08.30,10:00,142.088,142.228,141.993,142.179,19040
2017.08.30,11:00,142.179,142.195,141.884,141.974,14805
2017.08.30,12:00,141.968,142.122,141.793,142.005,13500
2017.08.30,13:00,142.008,142.08,141.931,141.986,12070
2017.08.30,14:00,141.989,142.298,141.956,142.234,16893
2017.08.30,15:00,142.234,142.395,142.118,142.18,22916
2017.08.30,16:00,142.184,142.442,142.135,142.442,21832
2017.08.30,17:00,142.442,142.489,142.309,142.44,20777
2017.08.30,18:00,142.436,142.529,142.251,142.516,18742
2017.08.30,19:00,142.516,142.632,142.488,142.632,13692
2017.08.30,20:00,142.631,142.733,142.615,142.699,15216
2017.08.30,21:00,142.699,142.767,142.582,142.632,12107
2017.08.30,22:00,142.632,142.64,142.442,142.519,10811
2017.08.30,23:00,142.521,142.57,142.438,142.444,6540
2017.08.31,0:00,142.443,142.537,142.369,142.455,12112
2017.08.31,1:00,142.453,142.544,142.452,142.513,4709
2017.08.31,2:00,142.514,142.747,142.514,142.709,5847
2017.08.31,3:00,142.71,142.775,142.615,142.636,9803
2017.08.31,4:00,142.635,142.757,142.566,142.704,11016
2017.08.31,5:00,142.705,142.786,142.654,142.683,10488
2017.08.31,6:00,142.684,142.777,142.668,142.719,11366
2017.08.31,7:00,142.718,142.893,142.68,142.796,10432
2017.08.31,8:00,142.795,142.843,142.752,142.777,10917
2017.08.31,9:00,142.775,142.891,142.639,142.683,15738
2017.08.31,10:00,142.682,142.768,142.484,142.551,15985
2017.08.31,11:00,142.55,142.628,142.391,142.465,16321
2017.08.31,12:00,142.466,142.572,142.377,142.555,15347
2017.08.31,13:00,142.549,142.556,142.266,142.414,18419
2017.08.31,14:00,142.413,142.418,142.107,142.134,13642
2017.08.31,15:00,142.136,142.342,142.076,142.237,17885
2017.08.31,16:00,142.24,142.269,142.008,142.019,19131
2017.08.31,17:00,142.015,142.11,141.716,141.848,24229
2017.08.31,18:00,141.845,141.968,141.547,141.828,23243
2017.08.31,19:00,141.824,142.045,141.805,142.018,11572
2017.08.31,20:00,142.016,142.138,141.975,142.129,11810
2017.08.31,21:00,142.134,142.31,142.123,142.22,12781
2017.08.31,22:00,142.227,142.241,142.043,142.156,12537
2017.08.31,23:00,142.161,142.208,142.096,142.152,9368
