,Date,Time,Open,High,Low,Close,Volume,Date_Time
872,2016-07-15 05:00:00,05:00,1329.21,1329.67,1326.87,1329.19,6599,2016.07.15 05:00
873,2016-07-15 06:00:00,06:00,1329.2,1330.07,1328.24,1328.82,2793,2016.07.15 06:00
874,2016-07-15 07:00:00,07:00,1328.83,1329.71,1326.35,1329.7,4612,2016.07.15 07:00
875,2016-07-15 08:00:00,08:00,1329.69,1334.41,1328.96,1333.43,5770,2016.07.15 08:00
876,2016-07-15 09:00:00,09:00,1333.39,1333.8,1330.78,1333.06,9819,2016.07.15 09:00
877,2016-07-15 10:00:00,10:00,1333.03,1333.74,1331.13,1332.49,9221,2016.07.15 10:00
878,2016-07-15 11:00:00,11:00,1332.5,1333.62,1331.73,1332.82,6410,2016.07.15 11:00
879,2016-07-15 12:00:00,12:00,1332.87,1333.32,1330.12,1332.35,7457,2016.07.15 12:00
880,2016-07-15 13:00:00,13:00,1332.35,1335.29,1331.8,1334.29,8027,2016.07.15 13:00
881,2016-07-15 14:00:00,14:00,1334.29,1334.64,1331.81,1334.0,6325,2016.07.15 14:00
882,2016-07-15 15:00:00,15:00,1334.0,1336.16,1326.72,1329.48,15476,2016.07.15 15:00
883,2016-07-15 16:00:00,16:00,1329.46,1330.32,1322.45,1327.27,23046,2016.07.15 16:00
884,2016-07-15 17:00:00,17:00,1327.36,1328.08,1323.42,1325.32,15745,2016.07.15 17:00
885,2016-07-15 18:00:00,18:00,1325.32,1330.25,1323.34,1327.85,14340,2016.07.15 18:00
886,2016-07-15 19:00:00,19:00,1327.86,1332.08,1327.36,1330.5,12714,2016.07.15 19:00
887,2016-07-15 20:00:00,20:00,1330.52,1330.57,1326.0,1327.29,9704,2016.07.15 20:00
888,2016-07-15 21:00:00,21:00,1327.28,1329.29,1326.84,1328.83,6209,2016.07.15 21:00
889,2016-07-15 22:00:00,22:00,1328.82,1328.98,1325.76,1328.6,6981,2016.07.15 22:00
890,2016-07-15 23:00:00,23:00,1328.61,1338.65,1327.0,1337.42,4227,2016.07.15 23:00
891,2016-07-18 01:00:00,01:00,1332.15,1334.3,1329.78,1330.56,2140,2016.07.18 01:00
892,2016-07-18 02:00:00,02:00,1330.55,1333.65,1330.07,1332.63,2551,2016.07.18 02:00
893,2016-07-18 03:00:00,03:00,1332.7,1334.47,1331.31,1332.39,3365,2016.07.18 03:00
894,2016-07-18 04:00:00,04:00,1332.35,1332.35,1323.59,1326.75,6695,2016.07.18 04:00
895,2016-07-18 05:00:00,05:00,1326.75,1330.59,1325.54,1328.74,3861,2016.07.18 05:00
896,2016-07-18 06:00:00,06:00,1328.77,1330.55,1328.25,1328.36,1971,2016.07.18 06:00
897,2016-07-18 07:00:00,07:00,1328.47,1329.18,1325.08,1327.54,3257,2016.07.18 07:00
898,2016-07-18 08:00:00,08:00,1327.53,1330.6,1327.45,1329.2,4283,2016.07.18 08:00
899,2016-07-18 09:00:00,09:00,1329.18,1329.96,1326.26,1328.2,10146,2016.07.18 09:00
900,2016-07-18 10:00:00,10:00,1328.22,1328.94,1325.33,1327.97,11230,2016.07.18 10:00
901,2016-07-18 11:00:00,11:00,1327.97,1329.44,1327.27,1328.43,6991,2016.07.18 11:00
902,2016-07-18 12:00:00,12:00,1328.42,1328.5,1326.06,1327.9,7001,2016.07.18 12:00
903,2016-07-18 13:00:00,13:00,1327.94,1327.94,1324.17,1325.76,6866,2016.07.18 13:00
904,2016-07-18 14:00:00,14:00,1325.74,1326.09,1323.39,1325.67,6053,2016.07.18 14:00
905,2016-07-18 15:00:00,15:00,1325.68,1329.59,1325.18,1329.11,10409,2016.07.18 15:00
906,2016-07-18 16:00:00,16:00,1329.1,1335.33,1328.78,1332.98,17589,2016.07.18 16:00
907,2016-07-18 17:00:00,17:00,1333.03,1334.48,1329.54,1330.42,16629,2016.07.18 17:00
908,2016-07-18 18:00:00,18:00,1330.46,1331.07,1326.96,1327.51,13925,2016.07.18 18:00
909,2016-07-18 19:00:00,19:00,1327.48,1328.83,1326.37,1327.95,8982,2016.07.18 19:00
910,2016-07-18 20:00:00,20:00,1327.92,1329.32,1326.65,1328.59,7000,2016.07.18 20:00
911,2016-07-18 21:00:00,21:00,1328.61,1329.47,1327.97,1328.22,5141,2016.07.18 21:00
912,2016-07-18 22:00:00,22:00,1328.23,1331.43,1327.08,1330.51,5269,2016.07.18 22:00
913,2016-07-18 23:00:00,23:00,1330.53,1330.6,1328.07,1328.37,2006,2016.07.18 23:00
914,2016-07-19 01:00:00,01:00,1328.12,1328.64,1326.78,1327.57,1224,2016.07.19 01:00
915,2016-07-19 02:00:00,02:00,1327.55,1329.13,1327.24,1328.74,1606,2016.07.19 02:00
916,2016-07-19 03:00:00,03:00,1328.64,1330.25,1327.69,1328.69,2822,2016.07.19 03:00
917,2016-07-19 04:00:00,04:00,1328.73,1330.09,1325.49,1329.28,5246,2016.07.19 04:00
918,2016-07-19 05:00:00,05:00,1329.21,1331.72,1328.36,1328.88,3083,2016.07.19 05:00
919,2016-07-19 06:00:00,06:00,1328.86,1329.93,1328.41,1328.84,1661,2016.07.19 06:00
920,2016-07-19 07:00:00,07:00,1328.83,1330.74,1328.63,1330.0,3544,2016.07.19 07:00
921,2016-07-19 08:00:00,08:00,1329.99,1330.19,1326.81,1327.91,7303,2016.07.19 08:00
922,2016-07-19 09:00:00,09:00,1327.89,1331.41,1326.64,1329.73,10079,2016.07.19 09:00
923,2016-07-19 10:00:00,10:00,1329.75,1330.28,1327.84,1329.37,10155,2016.07.19 10:00
924,2016-07-19 11:00:00,11:00,1329.37,1334.84,1329.21,1333.83,9168,2016.07.19 11:00
925,2016-07-19 12:00:00,12:00,1333.88,1334.08,1330.94,1332.14,7960,2016.07.19 12:00
926,2016-07-19 13:00:00,13:00,1332.16,1333.43,1331.42,1331.58,6328,2016.07.19 13:00
927,2016-07-19 14:00:00,14:00,1331.57,1333.29,1330.84,1332.41,7347,2016.07.19 14:00
928,2016-07-19 15:00:00,15:00,1332.39,1333.13,1329.03,1330.17,11985,2016.07.19 15:00
929,2016-07-19 16:00:00,16:00,1330.09,1331.66,1327.7,1331.17,17628,2016.07.19 16:00
930,2016-07-19 17:00:00,17:00,1331.19,1333.77,1330.41,1330.68,14961,2016.07.19 17:00
931,2016-07-19 18:00:00,18:00,1330.7,1332.92,1328.76,1332.24,11655,2016.07.19 18:00
932,2016-07-19 19:00:00,19:00,1332.14,1333.82,1331.61,1332.65,7528,2016.07.19 19:00
933,2016-07-19 20:00:00,20:00,1332.63,1333.08,1331.68,1333.04,6864,2016.07.19 20:00
934,2016-07-19 21:00:00,21:00,1333.04,1333.32,1331.32,1331.76,5053,2016.07.19 21:00
935,2016-07-19 22:00:00,22:00,1331.78,1332.58,1330.7,1332.16,4059,2016.07.19 22:00
936,2016-07-19 23:00:00,23:00,1332.16,1332.62,1331.41,1331.41,1343,2016.07.19 23:00
937,2016-07-20 01:00:00,01:00,1331.38,1332.63,1331.08,1331.7,865,2016.07.20 01:00
938,2016-07-20 02:00:00,02:00,1331.74,1333.55,1331.7,1332.78,2129,2016.07.20 02:00
939,2016-07-20 03:00:00,03:00,1332.74,1334.36,1331.87,1332.82,6094,2016.07.20 03:00
940,2016-07-20 04:00:00,04:00,1332.82,1338.22,1330.41,1333.04,12895,2016.07.20 04:00
941,2016-07-20 05:00:00,05:00,1333.04,1333.07,1331.24,1331.48,6233,2016.07.20 05:00
942,2016-07-20 06:00:00,06:00,1331.47,1333.41,1330.65,1333.18,4469,2016.07.20 06:00
943,2016-07-20 07:00:00,07:00,1333.18,1333.67,1331.44,1331.66,5616,2016.07.20 07:00
944,2016-07-20 08:00:00,08:00,1331.67,1332.01,1329.23,1329.79,6355,2016.07.20 08:00
945,2016-07-20 09:00:00,09:00,1329.79,1330.34,1328.13,1328.37,9442,2016.07.20 09:00
946,2016-07-20 10:00:00,10:00,1328.34,1328.91,1324.17,1327.24,11970,2016.07.20 10:00
947,2016-07-20 11:00:00,11:00,1327.17,1328.21,1325.51,1326.68,7378,2016.07.20 11:00
948,2016-07-20 12:00:00,12:00,1326.68,1327.2,1325.09,1325.8,7278,2016.07.20 12:00
949,2016-07-20 13:00:00,13:00,1325.77,1325.86,1321.68,1322.71,5589,2016.07.20 13:00
950,2016-07-20 14:00:00,14:00,1322.9,1323.97,1318.13,1318.13,8251,2016.07.20 14:00
951,2016-07-20 15:00:00,15:00,1318.2,1319.45,1315.07,1316.47,11452,2016.07.20 15:00
952,2016-07-20 16:00:00,16:00,1316.47,1318.02,1313.51,1315.12,11848,2016.07.20 16:00
953,2016-07-20 17:00:00,17:00,1315.04,1319.9,1314.77,1318.67,12162,2016.07.20 17:00
954,2016-07-20 18:00:00,18:00,1318.74,1320.88,1317.39,1319.84,8040,2016.07.20 18:00
955,2016-07-20 19:00:00,19:00,1319.86,1319.91,1317.22,1319.07,6245,2016.07.20 19:00
956,2016-07-20 20:00:00,20:00,1319.08,1319.64,1316.69,1317.51,6954,2016.07.20 20:00
957,2016-07-20 21:00:00,21:00,1317.52,1318.12,1317.0,1317.21,3991,2016.07.20 21:00
958,2016-07-20 22:00:00,22:00,1317.21,1317.31,1312.5,1313.62,7319,2016.07.20 22:00
959,2016-07-20 23:00:00,23:00,1313.62,1316.07,1312.84,1315.7,1971,2016.07.20 23:00
960,2016-07-21 01:00:00,01:00,1315.6,1316.29,1312.58,1314.14,1851,2016.07.21 01:00
961,2016-07-21 02:00:00,02:00,1314.15,1314.99,1312.46,1312.7,2028,2016.07.21 02:00
962,2016-07-21 03:00:00,03:00,1312.79,1313.59,1310.74,1311.7,4499,2016.07.21 03:00
963,2016-07-21 04:00:00,04:00,1311.73,1314.57,1310.82,1313.41,4847,2016.07.21 04:00
964,2016-07-21 05:00:00,05:00,1313.41,1315.3,1313.02,1314.24,3032,2016.07.21 05:00
965,2016-07-21 06:00:00,06:00,1314.25,1315.1,1313.29,1314.8,2946,2016.07.21 06:00
966,2016-07-21 07:00:00,07:00,1314.8,1315.25,1314.08,1315.07,3702,2016.07.21 07:00
967,2016-07-21 08:00:00,08:00,1315.08,1318.86,1314.91,1316.5,8776,2016.07.21 08:00
968,2016-07-21 09:00:00,09:00,1316.43,1317.68,1316.1,1317.18,7125,2016.07.21 09:00
969,2016-07-21 10:00:00,10:00,1317.18,1319.12,1316.57,1318.65,8619,2016.07.21 10:00
970,2016-07-21 11:00:00,11:00,1318.62,1322.03,1317.88,1321.14,12452,2016.07.21 11:00
971,2016-07-21 12:00:00,12:00,1321.13,1323.37,1319.83,1321.99,12909,2016.07.21 12:00
972,2016-07-21 13:00:00,13:00,1321.99,1322.61,1318.26,1319.66,9002,2016.07.21 13:00
973,2016-07-21 14:00:00,14:00,1319.64,1320.68,1317.77,1319.07,7082,2016.07.21 14:00
974,2016-07-21 15:00:00,15:00,1319.04,1322.59,1317.35,1319.27,13995,2016.07.21 15:00
975,2016-07-21 16:00:00,16:00,1319.23,1319.23,1314.52,1317.65,15547,2016.07.21 16:00
976,2016-07-21 17:00:00,17:00,1317.6,1324.55,1317.31,1322.66,14818,2016.07.21 17:00
977,2016-07-21 18:00:00,18:00,1322.63,1330.98,1321.55,1329.31,13765,2016.07.21 18:00
978,2016-07-21 19:00:00,19:00,1329.47,1331.94,1328.05,1330.02,10732,2016.07.21 19:00
979,2016-07-21 20:00:00,20:00,1330.09,1331.03,1327.97,1329.03,8021,2016.07.21 20:00
980,2016-07-21 21:00:00,21:00,1329.03,1330.37,1328.79,1330.08,4189,2016.07.21 21:00
981,2016-07-21 22:00:00,22:00,1330.07,1333.84,1330.05,1333.19,7482,2016.07.21 22:00
982,2016-07-21 23:00:00,23:00,1333.18,1333.23,1329.84,1330.7,2471,2016.07.21 23:00
983,2016-07-22 01:00:00,01:00,1330.95,1332.92,1330.32,1332.34,1642,2016.07.22 01:00
984,2016-07-22 02:00:00,02:00,1332.34,1333.7,1331.95,1332.28,2615,2016.07.22 02:00
985,2016-07-22 03:00:00,03:00,1332.31,1333.35,1331.37,1331.63,3570,2016.07.22 03:00
986,2016-07-22 04:00:00,04:00,1331.54,1332.85,1329.16,1330.09,7569,2016.07.22 04:00
987,2016-07-22 05:00:00,05:00,1330.16,1330.69,1326.64,1327.85,7254,2016.07.22 05:00
988,2016-07-22 06:00:00,06:00,1327.86,1327.86,1324.31,1326.61,7900,2016.07.22 06:00
989,2016-07-22 07:00:00,07:00,1326.62,1329.32,1326.59,1327.43,6358,2016.07.22 07:00
990,2016-07-22 08:00:00,08:00,1327.44,1327.94,1325.66,1325.79,6547,2016.07.22 08:00
991,2016-07-22 09:00:00,09:00,1325.77,1327.52,1324.44,1326.07,11125,2016.07.22 09:00
992,2016-07-22 10:00:00,10:00,1326.06,1326.16,1322.04,1323.16,9797,2016.07.22 10:00
993,2016-07-22 11:00:00,11:00,1323.15,1325.78,1322.73,1323.96,8703,2016.07.22 11:00
994,2016-07-22 12:00:00,12:00,1323.94,1326.4,1323.29,1325.9,7649,2016.07.22 12:00
995,2016-07-22 13:00:00,13:00,1325.9,1326.19,1321.42,1325.24,8149,2016.07.22 13:00
996,2016-07-22 14:00:00,14:00,1325.25,1326.56,1323.21,1324.55,6890,2016.07.22 14:00
997,2016-07-22 15:00:00,15:00,1324.55,1325.66,1322.37,1324.31,9883,2016.07.22 15:00
998,2016-07-22 16:00:00,16:00,1324.32,1326.27,1319.58,1321.35,11949,2016.07.22 16:00
999,2016-07-22 17:00:00,17:00,1321.36,1323.86,1320.48,1321.94,12797,2016.07.22 17:00
1000,2016-07-22 18:00:00,18:00,1322.0,1323.61,1319.67,1322.91,11645,2016.07.22 18:00
1001,2016-07-22 19:00:00,19:00,1322.91,1323.82,1319.99,1323.26,8146,2016.07.22 19:00
1002,2016-07-22 20:00:00,20:00,1323.26,1324.96,1321.97,1323.35,5799,2016.07.22 20:00
1003,2016-07-22 21:00:00,21:00,1323.35,1324.14,1322.35,1322.75,4640,2016.07.22 21:00
1004,2016-07-22 22:00:00,22:00,1322.77,1324.41,1322.52,1323.44,4665,2016.07.22 22:00
1005,2016-07-22 23:00:00,23:00,1323.45,1324.06,1321.54,1322.1,900,2016.07.22 23:00
1006,2016-07-25 01:00:00,01:00,1322.76,1322.76,1320.13,1321.71,1475,2016.07.25 01:00
1007,2016-07-25 02:00:00,02:00,1321.73,1323.18,1320.99,1323.18,1266,2016.07.25 02:00
1008,2016-07-25 03:00:00,03:00,1323.28,1323.61,1315.37,1315.48,5687,2016.07.25 03:00
1009,2016-07-25 04:00:00,04:00,1315.62,1318.72,1313.4,1316.73,9945,2016.07.25 04:00
1010,2016-07-25 05:00:00,05:00,1316.73,1317.24,1316.25,1317.1,2378,2016.07.25 05:00
1011,2016-07-25 06:00:00,06:00,1317.07,1317.89,1316.14,1316.96,2804,2016.07.25 06:00
1012,2016-07-25 07:00:00,07:00,1316.96,1317.89,1316.46,1317.5,1697,2016.07.25 07:00
1013,2016-07-25 08:00:00,08:00,1317.48,1319.22,1316.9,1317.88,4393,2016.07.25 08:00
1014,2016-07-25 09:00:00,09:00,1317.89,1318.34,1316.26,1316.99,7042,2016.07.25 09:00
1015,2016-07-25 10:00:00,10:00,1316.96,1317.56,1315.14,1316.59,7286,2016.07.25 10:00
1016,2016-07-25 11:00:00,11:00,1316.58,1316.84,1314.12,1314.94,6715,2016.07.25 11:00
1017,2016-07-25 12:00:00,12:00,1314.94,1316.6,1314.78,1316.43,5583,2016.07.25 12:00
1018,2016-07-25 13:00:00,13:00,1316.45,1318.85,1316.26,1316.92,5196,2016.07.25 13:00
1019,2016-07-25 14:00:00,14:00,1316.92,1317.83,1316.19,1316.59,5097,2016.07.25 14:00
1020,2016-07-25 15:00:00,15:00,1316.59,1317.98,1315.99,1315.99,6556,2016.07.25 15:00
1021,2016-07-25 16:00:00,16:00,1316.13,1316.29,1312.22,1313.73,10366,2016.07.25 16:00
1022,2016-07-25 17:00:00,17:00,1313.79,1315.21,1312.8,1314.24,9169,2016.07.25 17:00
1023,2016-07-25 18:00:00,18:00,1314.22,1320.16,1314.11,1319.51,13233,2016.07.25 18:00
1024,2016-07-25 19:00:00,19:00,1319.49,1322.1,1319.2,1320.17,7456,2016.07.25 19:00
1025,2016-07-25 20:00:00,20:00,1320.32,1321.2,1318.95,1320.04,6467,2016.07.25 20:00
1026,2016-07-25 21:00:00,21:00,1320.06,1320.84,1316.64,1317.14,4681,2016.07.25 21:00
1027,2016-07-25 22:00:00,22:00,1317.09,1317.78,1314.06,1314.48,4224,2016.07.25 22:00
1028,2016-07-25 23:00:00,23:00,1314.47,1316.12,1313.72,1315.05,1838,2016.07.25 23:00
1029,2016-07-26 01:00:00,01:00,1315.21,1316.84,1314.96,1316.74,997,2016.07.26 01:00
1030,2016-07-26 02:00:00,02:00,1316.72,1316.79,1314.15,1316.04,1786,2016.07.26 02:00
1031,2016-07-26 03:00:00,03:00,1316.04,1320.51,1315.99,1320.01,3777,2016.07.26 03:00
1032,2016-07-26 04:00:00,04:00,1319.99,1322.44,1318.36,1318.56,5820,2016.07.26 04:00
1033,2016-07-26 05:00:00,05:00,1318.56,1320.12,1313.71,1316.01,7387,2016.07.26 05:00
1034,2016-07-26 06:00:00,06:00,1316.01,1316.6,1314.61,1315.73,4108,2016.07.26 06:00
1035,2016-07-26 07:00:00,07:00,1315.74,1320.4,1315.21,1319.25,5626,2016.07.26 07:00
1036,2016-07-26 08:00:00,08:00,1319.25,1319.39,1317.88,1319.04,5003,2016.07.26 08:00
1037,2016-07-26 09:00:00,09:00,1318.96,1320.17,1315.03,1318.68,8525,2016.07.26 09:00
1038,2016-07-26 10:00:00,10:00,1318.62,1323.41,1317.95,1320.97,8953,2016.07.26 10:00
1039,2016-07-26 11:00:00,11:00,1320.97,1323.24,1320.24,1321.8,7321,2016.07.26 11:00
1040,2016-07-26 12:00:00,12:00,1321.81,1324.41,1321.32,1321.8,6931,2016.07.26 12:00
1041,2016-07-26 13:00:00,13:00,1321.81,1321.92,1319.66,1320.76,5135,2016.07.26 13:00
1042,2016-07-26 14:00:00,14:00,1320.78,1321.48,1318.63,1319.63,7382,2016.07.26 14:00
1043,2016-07-26 15:00:00,15:00,1319.63,1320.92,1319.01,1320.67,7123,2016.07.26 15:00
1044,2016-07-26 16:00:00,16:00,1320.67,1322.37,1318.47,1319.38,9386,2016.07.26 16:00
1045,2016-07-26 17:00:00,17:00,1319.39,1321.04,1318.39,1320.21,7960,2016.07.26 17:00
1046,2016-07-26 18:00:00,18:00,1320.15,1320.96,1317.55,1317.57,8306,2016.07.26 18:00
1047,2016-07-26 19:00:00,19:00,1317.54,1320.35,1317.45,1320.1,5856,2016.07.26 19:00
1048,2016-07-26 20:00:00,20:00,1320.13,1321.35,1319.14,1320.46,7390,2016.07.26 20:00
1049,2016-07-26 21:00:00,21:00,1320.47,1321.58,1319.76,1320.17,5316,2016.07.26 21:00
1050,2016-07-26 22:00:00,22:00,1320.22,1320.48,1319.07,1319.85,3394,2016.07.26 22:00
1051,2016-07-26 23:00:00,23:00,1319.84,1320.65,1319.65,1319.79,1287,2016.07.26 23:00
1052,2016-07-27 01:00:00,01:00,1319.49,1319.87,1318.89,1319.47,822,2016.07.27 01:00
1053,2016-07-27 02:00:00,02:00,1319.43,1320.07,1318.62,1318.98,1456,2016.07.27 02:00
1054,2016-07-27 03:00:00,03:00,1319.01,1319.32,1316.56,1316.93,4268,2016.07.27 03:00
1055,2016-07-27 04:00:00,04:00,1316.93,1318.95,1316.43,1318.36,4172,2016.07.27 04:00
1056,2016-07-27 05:00:00,05:00,1318.36,1319.26,1316.45,1316.45,3653,2016.07.27 05:00
1057,2016-07-27 06:00:00,06:00,1316.41,1318.79,1315.66,1317.82,10694,2016.07.27 06:00
1058,2016-07-27 07:00:00,07:00,1317.81,1320.36,1317.73,1319.64,3873,2016.07.27 07:00
1059,2016-07-27 08:00:00,08:00,1319.71,1320.31,1317.74,1317.96,5411,2016.07.27 08:00
1060,2016-07-27 09:00:00,09:00,1317.91,1319.07,1317.43,1318.69,5033,2016.07.27 09:00
1061,2016-07-27 10:00:00,10:00,1318.67,1320.09,1318.04,1319.32,6780,2016.07.27 10:00
1062,2016-07-27 11:00:00,11:00,1319.31,1319.97,1318.38,1319.74,4941,2016.07.27 11:00
1063,2016-07-27 12:00:00,12:00,1319.74,1321.3,1319.16,1320.04,4338,2016.07.27 12:00
1064,2016-07-27 13:00:00,13:00,1320.07,1321.24,1319.77,1320.58,2763,2016.07.27 13:00
1065,2016-07-27 14:00:00,14:00,1320.6,1321.42,1319.02,1319.4,4812,2016.07.27 14:00
1066,2016-07-27 15:00:00,15:00,1319.51,1323.95,1319.3,1322.76,8488,2016.07.27 15:00
1067,2016-07-27 16:00:00,16:00,1322.77,1328.92,1322.66,1327.73,14909,2016.07.27 16:00
1068,2016-07-27 17:00:00,17:00,1327.79,1329.3,1325.27,1326.99,9509,2016.07.27 17:00
1069,2016-07-27 18:00:00,18:00,1326.99,1327.98,1326.15,1326.63,7818,2016.07.27 18:00
1070,2016-07-27 19:00:00,19:00,1326.64,1327.53,1325.65,1326.89,5573,2016.07.27 19:00
1071,2016-07-27 20:00:00,20:00,1326.95,1327.67,1325.8,1326.85,5362,2016.07.27 20:00
1072,2016-07-27 21:00:00,21:00,1327.03,1335.87,1320.7,1335.4,17160,2016.07.27 21:00
1073,2016-07-27 22:00:00,22:00,1335.35,1341.7,1335.02,1340.91,11890,2016.07.27 22:00
1074,2016-07-27 23:00:00,23:00,1340.92,1342.3,1339.24,1339.45,3164,2016.07.27 23:00
1075,2016-07-28 01:00:00,01:00,1339.35,1339.45,1337.57,1338.62,1943,2016.07.28 01:00
1076,2016-07-28 02:00:00,02:00,1338.64,1340.62,1337.59,1339.51,3774,2016.07.28 02:00
1077,2016-07-28 03:00:00,03:00,1339.52,1340.46,1338.56,1338.98,3249,2016.07.28 03:00
1078,2016-07-28 04:00:00,04:00,1338.99,1339.97,1336.8,1337.28,5147,2016.07.28 04:00
1079,2016-07-28 05:00:00,05:00,1337.31,1337.8,1336.28,1337.8,4204,2016.07.28 05:00
1080,2016-07-28 06:00:00,06:00,1337.79,1338.53,1337.42,1337.59,3787,2016.07.28 06:00
1081,2016-07-28 07:00:00,07:00,1337.58,1338.79,1337.07,1338.66,4216,2016.07.28 07:00
1082,2016-07-28 08:00:00,08:00,1338.65,1339.78,1338.32,1339.18,4896,2016.07.28 08:00
1083,2016-07-28 09:00:00,09:00,1339.1,1341.08,1338.78,1339.91,7268,2016.07.28 09:00
1084,2016-07-28 10:00:00,10:00,1339.86,1342.89,1339.82,1342.75,8846,2016.07.28 10:00
1085,2016-07-28 11:00:00,11:00,1342.77,1342.95,1341.02,1341.56,6473,2016.07.28 11:00
1086,2016-07-28 12:00:00,12:00,1341.61,1341.9,1338.69,1340.13,6797,2016.07.28 12:00
1087,2016-07-28 13:00:00,13:00,1340.13,1340.51,1339.28,1340.05,4666,2016.07.28 13:00
1088,2016-07-28 14:00:00,14:00,1340.03,1342.83,1339.97,1342.61,4263,2016.07.28 14:00
1089,2016-07-28 15:00:00,15:00,1342.61,1345.39,1342.03,1342.93,11492,2016.07.28 15:00
1090,2016-07-28 16:00:00,16:00,1342.93,1343.58,1340.1,1341.66,15325,2016.07.28 16:00
1091,2016-07-28 17:00:00,17:00,1341.66,1342.22,1335.54,1337.04,16195,2016.07.28 17:00
1092,2016-07-28 18:00:00,18:00,1337.03,1338.36,1333.72,1333.97,8612,2016.07.28 18:00
1093,2016-07-28 19:00:00,19:00,1334.06,1335.0,1333.03,1334.81,7763,2016.07.28 19:00
1094,2016-07-28 20:00:00,20:00,1334.83,1336.28,1332.39,1334.38,7365,2016.07.28 20:00
1095,2016-07-28 21:00:00,21:00,1334.36,1335.59,1333.93,1335.16,6241,2016.07.28 21:00
1096,2016-07-28 22:00:00,22:00,1335.15,1337.56,1334.4,1337.01,4666,2016.07.28 22:00
1097,2016-07-28 23:00:00,23:00,1336.94,1337.01,1335.0,1335.4,1608,2016.07.28 23:00
1098,2016-07-29 01:00:00,01:00,1335.43,1338.16,1335.12,1335.76,2092,2016.07.29 01:00
1099,2016-07-29 02:00:00,02:00,1335.76,1336.49,1334.68,1335.87,2556,2016.07.29 02:00
1100,2016-07-29 03:00:00,03:00,1335.94,1339.02,1335.94,1338.11,6464,2016.07.29 03:00
1101,2016-07-29 04:00:00,04:00,1338.06,1339.08,1336.88,1338.86,4995,2016.07.29 04:00
1102,2016-07-29 05:00:00,05:00,1338.88,1340.26,1335.33,1337.24,6310,2016.07.29 05:00
1103,2016-07-29 06:00:00,06:00,1337.24,1343.69,1328.26,1340.38,8015,2016.07.29 06:00
1104,2016-07-29 07:00:00,07:00,1340.33,1341.78,1336.63,1337.1,7728,2016.07.29 07:00
1105,2016-07-29 08:00:00,08:00,1337.08,1337.08,1332.77,1334.07,9291,2016.07.29 08:00
1106,2016-07-29 09:00:00,09:00,1334.14,1336.33,1333.65,1334.46,10417,2016.07.29 09:00
1107,2016-07-29 10:00:00,10:00,1334.56,1335.61,1332.1,1332.8,9130,2016.07.29 10:00
1108,2016-07-29 11:00:00,11:00,1332.87,1332.93,1330.12,1330.96,8719,2016.07.29 11:00
1109,2016-07-29 12:00:00,12:00,1330.96,1334.11,1330.87,1333.73,7064,2016.07.29 12:00
1110,2016-07-29 13:00:00,13:00,1333.73,1335.44,1333.3,1335.26,4149,2016.07.29 13:00
1111,2016-07-29 14:00:00,14:00,1335.28,1335.48,1333.92,1334.66,5214,2016.07.29 14:00
1112,2016-07-29 15:00:00,15:00,1334.73,1347.63,1333.94,1345.44,14754,2016.07.29 15:00
1113,2016-07-29 16:00:00,16:00,1345.44,1348.76,1339.26,1342.3,20387,2016.07.29 16:00
1114,2016-07-29 17:00:00,17:00,1342.39,1347.51,1342.07,1346.83,20138,2016.07.29 17:00
1115,2016-07-29 18:00:00,18:00,1346.83,1349.96,1346.47,1349.3,14055,2016.07.29 18:00
1116,2016-07-29 19:00:00,19:00,1349.31,1350.85,1346.0,1346.57,8681,2016.07.29 19:00
1117,2016-07-29 20:00:00,20:00,1346.6,1353.46,1346.6,1351.76,10950,2016.07.29 20:00
1118,2016-07-29 21:00:00,21:00,1351.74,1353.46,1350.72,1353.31,6175,2016.07.29 21:00
1119,2016-07-29 22:00:00,22:00,1353.29,1354.94,1351.09,1351.14,7899,2016.07.29 22:00
1120,2016-07-29 23:00:00,23:00,1351.16,1351.91,1349.73,1350.55,1673,2016.07.29 23:00
1121,2016-08-01 01:00:00,01:00,1349.67,1351.02,1347.67,1349.65,1445,2016.08.01 01:00
1122,2016-08-01 02:00:00,02:00,1349.6,1349.78,1348.08,1348.96,2865,2016.08.01 02:00
1123,2016-08-01 03:00:00,03:00,1348.98,1349.05,1346.17,1346.74,4482,2016.08.01 03:00
1124,2016-08-01 04:00:00,04:00,1346.7,1351.62,1346.53,1350.48,7929,2016.08.01 04:00
1125,2016-08-01 05:00:00,05:00,1350.55,1351.27,1348.4,1349.24,5139,2016.08.01 05:00
1126,2016-08-01 06:00:00,06:00,1349.25,1350.48,1347.85,1350.0,4537,2016.08.01 06:00
1127,2016-08-01 07:00:00,07:00,1349.97,1350.89,1349.27,1350.34,4408,2016.08.01 07:00
1128,2016-08-01 08:00:00,08:00,1350.34,1350.76,1347.29,1347.55,5333,2016.08.01 08:00
1129,2016-08-01 09:00:00,09:00,1347.53,1348.11,1346.59,1347.56,6853,2016.08.01 09:00
1130,2016-08-01 10:00:00,10:00,1347.61,1349.09,1346.53,1348.48,6890,2016.08.01 10:00
1131,2016-08-01 11:00:00,11:00,1348.45,1350.05,1347.9,1348.94,6037,2016.08.01 11:00
1132,2016-08-01 12:00:00,12:00,1348.89,1349.53,1348.44,1349.39,5739,2016.08.01 12:00
